,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,reviewed,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,0,Document,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured,,,,
1,reviewed,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,0,Document,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/i/P40047,has restriction on access to item,structured,,,,
2,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,0,Document,Undefined,#,Undefined,,,a,Security classification (NR),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured,,,,
3,reviewed,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,1,Title,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured,,,,
4,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,1,Title,Undefined,#,Undefined,,,a,Security classification (NR),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured,,,,
5,reviewed,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,2,Abstract,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured,,,,
6,reviewed,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,2,Abstract,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/e/P20071,has note on expression,unstructured,,,,
7,reviewed,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,3,Contents note,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured,,,,
8,reviewed,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,3,Contents note,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/w/P10330,has note on work,unstructured,,,,
9,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,3,Contents note,Undefined,#,Undefined,,,a,Security classification (NR),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured,,,,
