,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,done,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,a,Type of recording (R),,,,,,,http://rdaregistry.info/Elements/m/P30172,has type of recording,unstructured description; structured description; iri,,"[Manifestation] rdam:P30172 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value.

If no $1, and $2 does not contain ""rdatr""
[Manifestation] rdam:P30172 skos:Concept(mintedIRI)
skos:Concept skos:prefLabel <$a>
skos:Concept skos:inScheme <$2>

If $2 contains “rdatr”
[Manifestation] rdam:P30172 [look up the uri at https://www.rdaregistry.info/termList/typeRec/ ]

If no $2
[Manifestation] rdamd:P30172 [value of $a]

If $3
[Manifestation] rdamd:P30137 [""Type of recording ("" + {value of $a} + "") applies to "" + {value of $3} + "".""]
PS 7/8/2024",,
1,done,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,b,Recording medium (R),,,,,,,http://rdaregistry.info/Elements/m/P30206,has recording medium,unstructured description; structured description; iri,,"[Manifestation] rdam:P30206 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value.

If no $1, and $2 does not contain ""rdarm""
[Manifestation] rdam:P30206 skos:Concept(mintedIRI)
skos:Concept skos:prefLabel <$b>
skos:Concept skos:inScheme <$2>

If $2 contains  ""rdarm""
[Manifestation] rdam:P30206 [look up the uri at https://www.rdaregistry.info/termList/recMedium/ ]

If no $2
[Manifestation] rdamd:P30206 [""value of $b""]

If $3
[Manifestation] rdamd:P30137 [""Recording medium ("" + {value of $b} + "") applies to "" + {value of $3} + "".""]
PS 7/8/2024
",,
2,done,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,c,Playing speed (R),,,,,,,http://rdaregistry.info/Elements/m/P30201,has playing speed,unstructured description; structured description; iri,,"[Manifestation] rdam:P30201 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value.

If no $1, and $2 in all 344 fields do not contain ""rda""
[Manifestation] rdam:P30201 skos:Concept(mintedIRI)
skos:Concept skos:prefLabel <$c>
skos:Concept skos:inScheme <$2>

If $2  in any 344 field contains “rda”
[Manifestation] rdam:P30201 [look up uri at http://id.loc.gov/vocabulary/mplayspeed.html]

If no $1, and no $2 in all 344 fields
[Manifestation] rdamd:P30201 [value of $c]

If $3
[Manifestation] rdamd:P30137 [""Playing speed ("" + {value of $c} + "") applies to "" + {value of $3} + ""."" ]
PS 7/8/2024


$c - Playing speed is often recorded alone with no $2, but may be a term from https://id.loc.gov/vocabulary/mplayspeed and can be looked up to retrieve an IRI PS, CP 7/8/2024",,
3,done,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,d,Groove characteristic (R),,,$d,not(fine|standard|coarse groove|microgroove),,,http://rdaregistry.info/Elements/m/P30164,has groove characteristic,unstructured description; structured description; iri,"When $d is not is taken from the RDA VES for groove pitch or the one for groove width, can only map to a more general element -- ZP 3/27/2022","If $d is not(fine|standard|coarse groove|microgroove)

[Manifestation] rdam:P30164 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value.

If no $1
[Manifestation] rdam:P30164 skos:Concept(mintedIRI)
skos:Concept skos:prefLabel <$d>
skos:Concept skos:inScheme <$2>

If no $2
[Manifestation] rdamd:P30164 [""value of $d""]

If $3
[Manifestation] rdamd:P30137 [""Groove characteristic ("" + {value of $d} + "") applies to "" + {value of $3} + "".""]
PS 7/8/2024
",,
4,done,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,d,Groove characteristic (R),,,$d,fine|standard,,,http://rdaregistry.info/Elements/m/P30307,has groove pitch,unstructured description; structured description; iri,"When $d = fine|standard, the value is taken from the RDA VES for groove pitch -- ZP 3/27/2022","If $d is fine|standard
[Manifestation] rdam:P30307 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value.

If no $1, 
[Manifestation] rdam:P30307 [look up uri at https://www.rdaregistry.info/termList/groovePitch/]

If no $2
[Manifestation] rdamd:P30307 [""value of $d""]

If $3
[Manifestation] rdamd:P30137 [""Groove pitch ("" + {value of $d} + "") applies to "" + {value of $3} + "".""]
PS 7/8/2024",,
5,done,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,d,Groove characteristic (R),,,$d,coarse groove|microgroove,,,http://rdaregistry.info/Elements/m/P30308,has groove width,unstructured description; structured description; iri,"When $d = coarse groove|microgroove, the value is taken from the RDA VES for groove width -- ZP 3/27/2022","If $d is coarse groove|microgroove
[Manifestation] rdam:P30308 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value.

If no $1,
[Manifestation] rdam:P30308 [look up uri at https://www.rdaregistry.info/termList/grooveWidth/  ]

If no $2
[Manifestation] rdamd:P30308 [""value of $d""]

If $3
[Manifestation] rdamd:P30137 [""Groove width ("" + {value of $d} + "") applies to "" + {value of $3} + "".""]
PS 7/8/2024",,
6,done,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,e,Track configuration (R),,,,,,,http://rdaregistry.info/Elements/m/P30161,has track configuration,unstructured description; structured description; iri,,"[Manifestation] rdam:P30161 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value.

If no $1, and $2 does not contain ""rdatc""
[Manifestation] rdamo:P30161 skos:Concept(mintedIRI)
skos:Concept skos:prefLabel <$e>
skos:Concept skos:inScheme <$2>

If $2 contains ""rdatc""
[Manifestation] rdam:P30161 [look up the uri at https://www.rdaregistry.info/termList/trackConfig/  ]

If no $2
[Manifestation] rdamd:P30161 [""value of $e""]

If $3
[Manifestation] rdamd:P30137 [""Track configuration ("" + {value of $e} + "") applies to "" + {value of $3} + "".""]
PS 7/8/2024",,
7,done,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,f,Tape configuration (R),,,,,,,http://rdaregistry.info/Elements/m/P30185,has  tape configuration,unstructured description; structured description; iri,,"[Manifestation] rdam:P30185 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value.

If no $1, and $2 in all 344 fields does not contain ""rda""
[Manifestation] rdam:P30185 skos:Concept(mintedIRI)
skos:Concept skos:prefLabel <$f>
skos:Concept skos:inScheme <$2>

If $2 in any 344 field contains “rda”
[Manifestation] rdam:P30185 [look up the uri at https://id.loc.gov/vocabulary/mtapeconfig.html  ]

If no $1, and no $2 in all 344 fields
[Manifestation] rdamd:P30185 [value of $f]

If $3
[Manifestation] rdamd:P30137 [""Tape configuration ("" + {value of $f} + "") applies to "" + {value of $3} + "".""]
PS 7/8/2024

Like $c - Playing speed, $f - Tape configuration is recorded alone with no $2. $2 maybe recorded in other 344 fields. The uri may be looked up at https://id.loc.gov/vocabulary/mtapeconfig.html ",,
8,done,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,g,Configuration of playback channels (R),,,,,,,http://rdaregistry.info/Elements/m/P30184,has configuration of playback channels,unstructured description; structured description; iri,,"[Manifestation] rdam:P30184 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value.

If no $1, and $2 does not contain ""rdapc""
[Manifestation] rdam:P30184 skos:Concept(mintedIRI)
skos:Concept skos:prefLabel <$g>
skos:Concept skos:inScheme <$2>

If $2 contains “rdapc”
[Manifestation] rdam:P30184 [look up the uri at https://www.rdaregistry.info/termList/configPlayback/  ]

If no $2
[Manifestation] rdamd:P30184 [""value of $g""]

If $3
[Manifestation] rdamd:P30137 [""Configuration of playback channels ("" + {value of $g} + "") applies to "" + {value of $3} + "".""]
PS 7/8/2024",,
9,done,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,h,Special playback characteristics (R),,,,,,,http://rdaregistry.info/Elements/m/P30138,has special playback characteristic,unstructured description; structured description; iri,,"[Manifestation] rdam:P30138 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value.

If no $1, and $2 does not contain ""rdaspc""
[Manifestation] rdam:P30138 skos:Concept(mintedIRI)
skos:Concept skos:prefLabel <$h>
skos:Concept skos:inScheme <$2>

If $2 contains ""rdaspc""
[Manifestation] rdam:P30138 [look up the uri at https://www.rdaregistry.info/termList/specPlayback/  ]

If no $2
[Manifestation] rdamd:P30138 [""value of $h""]

If $3
[Manifestation] rdamd:P30137 [""Special playback characteristic ("" + {value of $h} + "") applies to "" + {value of $3} + ""."" ]
PS 7/8/2024",,
