,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,done,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*,,Thesaurus,*,,,,$1,,,,,,,,http://rdaregistry.info/Elements/w/P10256,has subject,IRI,,<work> rdaw:P10256 <$1>,,
1,done,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*,,Thesaurus,*,,,,$0,,,,$0 type is right and no $1,,,,http://rdaregistry.info/Elements/w/P10256,has subject,IRI,,<work> rdaw:P10256 <converted $0>,,
2,done,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*, ,Thesaurus,not 4,,,,"$a, $c, $d, $g, $v, $x, $y, $z",,,,no $1|$0,, ,,http://rdaregistry.info/Elements/w/P10256,has subject,IRI,,"<work> rdaw:P10256 <tConcept(field)> . // has subject; complete heading
<tConcept(field)> skos:prefLabel ""stripEndStop(concatenateOA($a, $c, $d, $g, $v, $x, $y, $z))""
<tConcept(field)> skos:inScheme <tScheme(2nd indicator or $2)> . // has scheme of nomen
2nd indicator -- rdf:datatype -- Check decision II.K.",,
3,done,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*, ,Thesaurus,4,,,,"$a, $c, $d, $g, $v, $x, $y, $z",,,,no $1|$0,, ,,https://www.rdaregistry.info/Elements/w/datatype/#P10256 ,has subject,unstructured description,,"<work> rdawd:P10256 ""stripEndStop(concatenateOA($a, $c, $d, $g, $v, $x, $y, $z))",,
4,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*, ,Thesaurus,not 4,,,,"$x, $y, $z",,,, ,, ,,http://rdaregistry.info/Elements/w/P10256,"has subject
",IRI,,"<work> rdaw:P10256 <tConcept(field)> . // has subject
<tConcept(field)> skos:prefLabel “stripEndStop($x, $y, $z)” . 
<tConcept(field)> skos:inScheme <tScheme(2nd indicator or $2)> ",,coded - CP 2024-08-09
5,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*, ,Thesaurus,4,,,,"$x, $y, $z",,,, ,, ,,https://www.rdaregistry.info/Elements/w/datatype/#P10256,"has subject
",unstructured description,,"<work> rdawd:P10256 “stripEndStop($x, $y, $z)” . ",,coded - CP 2024-08-09
6,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*, ,Thesaurus,not 4,,,,$y,,,,,,,,https://www.rdaregistry.info/Elements/w/object/#P10322,has subject timespan,IRI,,"<work> rdawo:P10322 <timespanS> . // has subject timespan
<timespanS> rdato:P70047 <nomenT> . // has authorized access point for timespan;
<nomenT>  rdand:P80068 “$y” . // has nomen string
<nomenT> rdano:P80069 <tScheme(2nd indicator or $2)> . // has scheme of nomen",,coded - CP 2024-08-21
7,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*, ,Thesaurus,7,,,,$x,,,,no $1|$0,,$2,fast,http://rdaregistry.info/Elements/w/P10256,has subject,IRI,,"<work> rdawd:P10256  “stripEndStop($x)” . 


<work> rdawd:P10256 <tConcept(field)> .
 <tConcept(field)> skos:prefLabel “stripEndStop($x)” . 
<tConcept(field)> skos:inScheme <tScheme(2nd indicator or $2)>",,
8,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*, ,Thesaurus,7,,,,$y,,,,no $1|$0,,$2,fast,https://www.rdaregistry.info/Elements/w/object/#P10322,has subject timespan,IRI,,"<work> rdawo:P10322 <timespanS> . // has subject timespan
<timespanS> rdatd:P70015 ""y"". // has access point for timespan",,coded - CP 2024-08-21
9,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*, ,Thesaurus,not 4,,,,$z,,,,,,,,https://www.rdaregistry.info/Elements/w/object/#P10321,has subject place,IRI,,"<work> rdawo:P10321 <placeS> . // has subject place
<placeS> rdapo:P70045 <nomenP> . // has authorized access point for place ; 
<nomenP>  rdand:P80068 ""$z"" . // has nomen string
<nomenP> rdano:P80069 <tScheme(2nd indicator or $2)> . // has scheme of nomen",,coded - CP 2024-08-21
10,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*, ,Thesaurus,7,,,,$z,,,,no $1|$0,,$2,fast,https://www.rdaregistry.info/Elements/w/object/#P10321,has subject place,IRI,,"<work> rdawo:P10321 <placeS> . // has subject place
<placeS> rdapd:P70018 ""$z""  . // has access point for place",,coded - CP 2024-08-21
11,done,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*, ,Thesaurus,not 4,,,,$v,,,,,, ,,https://www.rdaregistry.info/Elements/w/#P10004,has category of work,IRI,,"<work> rdaw:P10004 <tConcept(field)> . // has category of work
<tConcept(field)> skos:prefLabel “$v” .
<tConcept(field)> skos:inScheme <tScheme(2nd indicator or $2)>
",,
12,done,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*, ,Thesaurus,4,,,,$v,,,,,, ,,https://www.rdaregistry.info/Elements/w/datatype/#P10004,has category of work,unstructured description,,<work> rdawd:P10004 “$v”,,
13,not mapped,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*,,,,,,,"$e, $4",,,,,,,,,,,DECIDED: Do not map $e or $4 values found in 6XX fields.,"Discussed in our June 27, 2024 meeting and it was determined that only two subfield $e or $4 relationship values are truly subject relationships:

$e depicted; $4 dpc
$e setting; $4 stg
Both of these LC labels/codes are mapped to RDA label ‘subject’, and the default relationship for all 6XX fields is ‘subject’.",,
14,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*,Undefined,Thesaurus,0,Library of Congress Subject Headings,,,z,Geographic subdivision (R),,,,,,,,,,,,,
15,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*,Undefined,Thesaurus,1,LC subject headings for children's literature,,,z,Geographic subdivision (R),,,,,,,,,,,,,
16,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*,Undefined,Thesaurus,2,Medical Subject Headings,,,z,Geographic subdivision (R),,,,,,,,,,,,,
17,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*,Undefined,Thesaurus,3,National Agricultural Library subject authority file,,,z,Geographic subdivision (R),,,,,,,,,,,,,
18,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*,Undefined,Thesaurus,4,Source not specified,,,z,Geographic subdivision (R),,,,,,,,,,,,,
19,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*,Undefined,Thesaurus,5,Canadian Subject Headings,,,z,Geographic subdivision (R),,,,,,,,,,,,,
20,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,*,Undefined,Thesaurus,6,R??pertoire de vedettes-mati??re,,,z,Geographic subdivision (R),,,,,,,,,,,,,
21,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,#,Undefined,Thesaurus,7,Source specified in subfield $2,,,z,Geographic subdivision (R),,,,,,,,,,,,,
22,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,#,Undefined,Thesaurus,0,Library of Congress Subject Headings,,,y,Chronological subdivision (R),,,,,,,,,,,,,
23,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,#,Undefined,Thesaurus,1,LC subject headings for children's literature,,,y,Chronological subdivision (R),,,,,,,,,,,,,
24,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,#,Undefined,Thesaurus,2,Medical Subject Headings,,,y,Chronological subdivision (R),,,,,,,,,,,,,
25,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,#,Undefined,Thesaurus,3,National Agricultural Library subject authority file,,,y,Chronological subdivision (R),,,,,,,,,,,,,
26,delete,647,SUBJECT ADDED ENTRY--NAMED EVENT (R),Undefined,#,Undefined,Thesaurus,4,Source not specified,,,y,Chronological subdivision (R),,,,,,,,,,,,,
