,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,Delete,505,FORMATTED CONTENTS NOTE (R),Display constant controller,*,,Level of content designation,*,,,,a,Formatted contents note (NR),,,,,,,http://rdaregistry.info/Elements/e/P20219,has duration,,,,,Delete - Not appropriate for a contents note  -- lna 2022-06-28
1,Delete,505,FORMATTED CONTENTS NOTE (R),Display constant controller,*,,Level of content designation,*,,,,a,Formatted contents note (NR),,,,,,,http://rdaregistry.info/Elements/e/P20307,has related timespan of expression,,,,,Delete - Not appropriate for a contents note  -- lna 2022-06-28
2,Delete,505,FORMATTED CONTENTS NOTE (R),Display constant controller,*,,Level of content designation,*,,,,a,Formatted contents note (NR),,,,,,,http://rdaregistry.info/Elements/i/P40034,is container of item,,,,,Delete - Not appropriate for a contents note  -- lna 2022-06-28
3,Delete,505,FORMATTED CONTENTS NOTE (R),Display constant controller,*,,Level of content designation,*,,,,g,Miscellaneous information (R),,,,,,,http://rdaregistry.info/Elements/i/P40034,is container of item,,,,,Delete - Not appropriate for a contents note  -- lna 2022-06-28
4,Delete,505,FORMATTED CONTENTS NOTE (R),Display constant controller,*,,Level of content designation,*,,,,r,Statement of responsibility (R),,,,,,,http://rdaregistry.info/Elements/i/P40034,is container of item,,,,,Delete - Not appropriate for a contents note  -- lna 2022-06-28
5,Delete,505,FORMATTED CONTENTS NOTE (R),Display constant controller,*,,Level of content designation,*,,,,t,Title (R),,,,,,,http://rdaregistry.info/Elements/i/P40034,is container of item,,,,,Delete - Not appropriate for a contents note  -- lna 2022-06-28
6,First pass,505,FORMATTED CONTENTS NOTE (R),Display constant controller,0,Contents,Level of content designation,#,Basic,,,a,Formatted contents note (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,Unstructured description,No more specific relation is available.  A table of contents would likely be included in all mainfestations of an  expression.  -- lna 2022-06-28,"Append to the beginning of the contents of subfield a, the Indicator 2 label followed by colon and space, e.g.   Contents:  Chapter 1.  etc.  .  This could be used to distinguish the note type in discovery systems.  -- lna 2022-06-28",,
7,--,505,FORMATTED CONTENTS NOTE (R),Display constant controller,0,Contents,Level of content designation,#,Basic,,,6,Linkage (NR),,,,,,,,,,,,,
8,--,505,FORMATTED CONTENTS NOTE (R),Display constant controller,0,Contents,Level of content designation,#,Basic,,,8,Field link and sequence number (R),,,,,,,,,,,,,
9,First pass,505,FORMATTED CONTENTS NOTE (R),Display constant controller,0,Contents,Level of content designation,#,Basic,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,Unstructured description,"Per RDA, the only recording method applicable to this element is unstructured description .  -- lna 2022-06-29","Map separately from subfield a.  Append to the beginning of the contents of subfield u, the indicator 2 label followed by the string (URI) followed by colon and space.  E.g.  Contents (URI):  http://lcweb.loc.gov/catdir/toc/99176484.html   --lna 2022-06-28",,"If there is a subfield a, another choice  might be to append this string at the end of the mapping of subfield a.  This however could be messy (especially if there are multiple subfield u's!) and less likely to be noticed or useful for end users.  A separate mapping could be easier to deal with for interface development if it is desired to present this as a hyperlink.  If there is no subfield a, this separate mapping would work fine too.  --lna 2022-06-29"
10,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,0,Contents,Level of content designation,0,Enhanced,,,*,,,,,,,,,,,,,,
11,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,0,Contents,Level of content designation,0,Enhanced,,,6,Linkage (NR),,,,,,,,,,,,,
12,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,0,Contents,Level of content designation,0,Enhanced,,,8,Field link and sequence number (R),,,,,,,,,,,,,
13,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,0,Contents,Level of content designation,0,Enhanced,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
14,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,1,Incomplete contents,Level of content designation,#,Basic,,,6,Linkage (NR),,,,,,,,,,,,,
15,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,1,Incomplete contents,Level of content designation,#,Basic,,,8,Field link and sequence number (R),,,,,,,,,,,,,
16,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,1,Incomplete contents,Level of content designation,#,Basic,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
17,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,1,Incomplete contents,Level of content designation,0,Enhanced,,,6,Linkage (NR),,,,,,,,,,,,,
18,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,1,Incomplete contents,Level of content designation,0,Enhanced,,,8,Field link and sequence number (R),,,,,,,,,,,,,
19,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,1,Incomplete contents,Level of content designation,0,Enhanced,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
20,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,2,Partial contents,Level of content designation,#,Basic,,,6,Linkage (NR),,,,,,,,,,,,,
21,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,2,Partial contents,Level of content designation,#,Basic,,,8,Field link and sequence number (R),,,,,,,,,,,,,
22,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,2,Partial contents,Level of content designation,#,Basic,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
23,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,2,Partial contents,Level of content designation,0,Enhanced,,,6,Linkage (NR),,,,,,,,,,,,,
24,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,2,Partial contents,Level of content designation,0,Enhanced,,,8,Field link and sequence number (R),,,,,,,,,,,,,
25,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,2,Partial contents,Level of content designation,0,Enhanced,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
26,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,8,No display constant generated,Level of content designation,#,Basic,,,6,Linkage (NR),,,,,,,,,,,,,
27,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,8,No display constant generated,Level of content designation,#,Basic,,,8,Field link and sequence number (R),,,,,,,,,,,,,
28,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,8,No display constant generated,Level of content designation,#,Basic,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
29,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,8,No display constant generated,Level of content designation,0,Enhanced,,,6,Linkage (NR),,,,,,,,,,,,,
30,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,8,No display constant generated,Level of content designation,0,Enhanced,,,8,Field link and sequence number (R),,,,,,,,,,,,,
31,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,8,No display constant generated,Level of content designation,0,Enhanced,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
32,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,0,Contents,Level of content designation,0,Enhanced,,,6,Linkage (NR),,,,,,,,,,,,,
33,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,0,Contents,Level of content designation,0,Enhanced,,,8,Field link and sequence number (R),,,,,,,,,,,,,
34,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,0,Contents,Level of content designation,#,Basic,,,6,Linkage (NR),,,,,,,,,,,,,
35,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,0,Contents,Level of content designation,#,Basic,,,8,Field link and sequence number (R),,,,,,,,,,,,,
36,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,1,Incomplete contents,Level of content designation,0,Enhanced,,,6,Linkage (NR),,,,,,,,,,,,,
37,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,1,Incomplete contents,Level of content designation,0,Enhanced,,,8,Field link and sequence number (R),,,,,,,,,,,,,
38,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,1,Incomplete contents,Level of content designation,#,Basic,,,6,Linkage (NR),,,,,,,,,,,,,
39,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,1,Incomplete contents,Level of content designation,#,Basic,,,8,Field link and sequence number (R),,,,,,,,,,,,,
40,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,2,Partial contents,Level of content designation,0,Enhanced,,,6,Linkage (NR),,,,,,,,,,,,,
41,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,2,Partial contents,Level of content designation,0,Enhanced,,,8,Field link and sequence number (R),,,,,,,,,,,,,
42,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,2,Partial contents,Level of content designation,#,Basic,,,6,Linkage (NR),,,,,,,,,,,,,
43,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,2,Partial contents,Level of content designation,#,Basic,,,8,Field link and sequence number (R),,,,,,,,,,,,,
44,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,8,No display constant generated,Level of content designation,0,Enhanced,,,6,Linkage (NR),,,,,,,,,,,,,
45,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,8,No display constant generated,Level of content designation,0,Enhanced,,,8,Field link and sequence number (R),,,,,,,,,,,,,
46,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,8,No display constant generated,Level of content designation,#,Basic,,,6,Linkage (NR),,,,,,,,,,,,,
47,,505,FORMATTED CONTENTS NOTE (R),Display constant controller,8,No display constant generated,Level of content designation,#,Basic,,,8,Field link and sequence number (R),,,,,,,,,,,,,
