,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,loss,767,TRANSLATION ENTRY (R),Note controller,*,,Display constant controller,*,,,,"a, s, t, c, b, m, d, h, k, n, g",,,,,,,,http://rdaregistry.info/Elements/m/datatype/P30048,has related manifestation of manifestation,structured description,Chose 'related manifestation' to avoid expression IRI duplication problems; MARC structure is retained -- ZP 6/14/2022,Retain MARC subfield codes and their order in the original record -- ZP 6/14/2022,,
1,loss,767,TRANSLATION ENTRY (R),Note controller,*,,Display constant controller,*,,,,r,Report number (R),,,,,,,http://rdaregistry.info/Elements/m/datatype/P30048,has related manifestation of manifestation,identifier,,"[Manifestation]-->rdamd:P30048-->""(Report number)"" + {value of $r} -- ZP 6/14/2022",,
2,loss,767,TRANSLATION ENTRY (R),Note controller,*,,Display constant controller,*,,,,u,Standard Technical Report Number (NR),,,$u,"contains(""--"")",,,http://rdaregistry.info/Elements/m/datatype/P30048,has related manifestation of manifestation,identifier,ISRN codes use double hyphens -- ZP 6/16/2022,"[Manifestation]-->rdamd:P30048-->""(ISRN)"" + {value of $u} -- ZP 6/16/2022",,
3,loss,767,TRANSLATION ENTRY (R),Note controller,*,,Display constant controller,*,,,,u,Standard Technical Report Number (NR),,,$u,"not(contains(""--""))",,,http://rdaregistry.info/Elements/m/datatype/P30048,has related manifestation of manifestation,identifier,STRN codes use single hyphens -- ZP 6/16/2022,"[Manifestation]-->rdamd:P30048-->""(STRN)"" + {value of $u} -- ZP 6/14/2022",,
4,loss,767,TRANSLATION ENTRY (R),Note controller,*,,Display constant controller,*,,,,y,CODEN designation (NR),,,$y,[0-9]*,,,http://rdaregistry.info/Elements/m/datatype/P30048,has related manifestation of manifestation,identifier,"When a CODEN starts with a digit, it's for a non-serial and thus a manifestation identifier -- ZP 6/14/2022","[Manifestation]-->rdamd:P30048-->""(CODEN)"" + {value of $y} -- ZP 6/14/2022",,
5,loss,767,TRANSLATION ENTRY (R),Note controller,*,,Display constant controller,*,,,,z,International Standard Book Number (R),,,,,,,http://rdaregistry.info/Elements/m/datatype/P30048,has related manifestation of manifestation,identifier,,"[Manifestation]-->rdamd:P30048-->""(ISBN)"" + {value of $z} -- ZP 6/14/2022",,
6,loss,767,TRANSLATION ENTRY (R),Note controller,*,,Display constant controller,*,,,,,,,,$i,,,,http://rdaregistry.info/Elements/m/datatype/P30137,has note on manifestation,structured description,Use note to clarify the relationship -- ZP 6/14/2022,Map the whole field as is in the original record; retain all subfield codes and their order -- ZP 6/14/2022,,
7,loss,767,TRANSLATION ENTRY (R),Note controller,*,,Display constant controller,*,,,,,,,,not($i),,,,http://rdaregistry.info/Elements/m/datatype/P30137,has note on manifestation,structured description,Use note to clarify the relationship -- ZP 6/14/2022,"Map the whole field as is in the original record, preceded by string ""Translated as: ""; retain all subfield codes and their order -- ZP 6/14/2022",,
8,delete,767,TRANSLATION ENTRY (R),Note controller,*,,Display constant controller,*,,,,a,Main entry heading (NR),,,,freely translated as expression|is freely translated as expression,,,http://rdaregistry.info/Elements/e/P20119,is freely translated as expression,,,,,
9,delete,767,TRANSLATION ENTRY (R),Note controller,*,,Display constant controller,*,,,,a,Main entry heading (NR),,,,translated as|is translated as,,,http://rdaregistry.info/Elements/e/P20171,is translated as,,,,,
10,delete,767,TRANSLATION ENTRY (R),Note controller,*,,Display constant controller,*,,,,c,Qualifying information (NR),,,,freely translated as expression|is freely translated as expression,,,http://rdaregistry.info/Elements/e/P20119,is freely translated as expression,,,,,
