,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,MARCTagCondition3,Condition3Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
10,reviewed,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,z,International Standard Book Number (R),,,LDR/06-08,NOT(ab|ai|as),$x,"if exists, same as 022 ## $a if exists",NOT($3),,http://rdaregistry.info/Elements/m/30004,has identifier for manifestation,identifier,,[OrigIRI] rdam:P30004 ”has identifier for manifestation” “$z contents”,will clean up identifier values in phase II where possible,https://docs.google.com/document/d/1RN5KzX4TuyUIUs-8TsBocbDd-nIINJ0WE9kqy6YLtKU/edit?usp=sharing
11,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,a,Main entry of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,
12,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,a,Main entry of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30043,is reproduction of manifestation of,,,,,
13,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,a,Main entry of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30045,is preservation facsimile of manifestation of,,,,,
14,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,a,Main entry of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30047,is facsimile of manifestation of,,,,,
15,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,a,Main entry of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30093,is reprint of manifestation of,,,,,
16,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,a,Main entry of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30136,is electronic reproduction of manifestation of,,,,,
17,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,a,Main entry of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30301,is preservation facsimile of item of,,,,,
18,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,a,Main entry of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30302,is reprint of item of,,,,,
19,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,a,Main entry of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30303,is reproduction of item of,,,,,
20,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,b,Edition statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,
21,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,b,Edition statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30043,is reproduction of manifestation of,,,,,
22,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,b,Edition statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30045,is preservation facsimile of manifestation of,,,,,
23,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,b,Edition statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30047,is facsimile of manifestation of,,,,,
24,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,b,Edition statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30093,is reprint of manifestation of,,,,,
25,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,b,Edition statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30136,is electronic reproduction of manifestation of,,,,,
26,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,b,Edition statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30301,is preservation facsimile of item of,,,,,
27,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,b,Edition statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30302,is reprint of item of,,,,,
28,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,b,Edition statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30303,is reproduction of item of,,,,,
29,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,c,"""Publication, distribution, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,
30,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,c,"""Publication, distribution, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30043,is reproduction of manifestation of,,,,,
31,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,c,"""Publication, distribution, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30045,is preservation facsimile of manifestation of,,,,,
32,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,c,"""Publication, distribution, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30047,is facsimile of manifestation of,,,,,
33,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,c,"""Publication, distribution, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30093,is reprint of manifestation of,,,,,
34,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,c,"""Publication, distribution, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30136,is electronic reproduction of manifestation of,,,,,
35,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,c,"""Publication, distribution, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30301,is preservation facsimile of item of,,,,,
36,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,c,"""Publication, distribution, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30302,is reprint of item of,,,,,
37,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,c,"""Publication, distribution, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30303,is reproduction of item of,,,,,
38,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,e,"""Physical description, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,
39,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,e,"""Physical description, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30043,is reproduction of manifestation of,,,,,
40,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,e,"""Physical description, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30045,is preservation facsimile of manifestation of,,,,,
41,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,e,"""Physical description, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30047,is facsimile of manifestation of,,,,,
42,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,e,"""Physical description, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30093,is reprint of manifestation of,,,,,
43,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,e,"""Physical description, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30136,is electronic reproduction of manifestation of,,,,,
44,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,e,"""Physical description, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30301,is preservation facsimile of item of,,,,,
45,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,e,"""Physical description, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30302,is reprint of item of,,,,,
46,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,e,"""Physical description, etc. of original (NR)""",,,,,,,,,http://rdaregistry.info/Elements/m/P30303,is reproduction of item of,,,,,
47,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,f,Series statement of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,
48,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,f,Series statement of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30043,is reproduction of manifestation of,,,,,
49,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,f,Series statement of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30045,is preservation facsimile of manifestation of,,,,,
50,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,f,Series statement of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30047,is facsimile of manifestation of,,,,,
51,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,f,Series statement of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30093,is reprint of manifestation of,,,,,
52,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,f,Series statement of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30136,is electronic reproduction of manifestation of,,,,,
53,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,f,Series statement of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30301,is preservation facsimile of item of,,,,,
54,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,f,Series statement of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30302,is reprint of item of,,,,,
55,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,f,Series statement of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30303,is reproduction of item of,,,,,
56,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,k,Key title of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,
57,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,k,Key title of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30043,is reproduction of manifestation of,,,,,
58,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,k,Key title of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30045,is preservation facsimile of manifestation of,,,,,
59,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,k,Key title of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30047,is facsimile of manifestation of,,,,,
60,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,k,Key title of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30093,is reprint of manifestation of,,,,,
61,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,k,Key title of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30136,is electronic reproduction of manifestation of,,,,,
62,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,k,Key title of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30301,is preservation facsimile of item of,,,,,
63,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,k,Key title of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30302,is reprint of item of,,,,,
64,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,k,Key title of original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30303,is reproduction of item of,,,,,
65,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,l,Location of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,
66,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,l,Location of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30043,is reproduction of manifestation of,,,,,
67,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,l,Location of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30045,is preservation facsimile of manifestation of,,,,,
68,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,l,Location of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30047,is facsimile of manifestation of,,,,,
69,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,l,Location of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30093,is reprint of manifestation of,,,,,
70,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,l,Location of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30136,is electronic reproduction of manifestation of,,,,,
71,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,l,Location of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30301,is preservation facsimile of item of,,,,,
72,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,l,Location of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30302,is reprint of item of,,,,,
73,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,l,Location of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30303,is reproduction of item of,,,,,
74,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,m,Material specific details (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,
75,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,m,Material specific details (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30043,is reproduction of manifestation of,,,,,
76,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,m,Material specific details (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30045,is preservation facsimile of manifestation of,,,,,
77,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,m,Material specific details (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30047,is facsimile of manifestation of,,,,,
78,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,m,Material specific details (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30093,is reprint of manifestation of,,,,,
79,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,m,Material specific details (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30136,is electronic reproduction of manifestation of,,,,,
80,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,m,Material specific details (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30301,is preservation facsimile of item of,,,,,
81,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,m,Material specific details (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30302,is reprint of item of,,,,,
82,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,m,Material specific details (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30303,is reproduction of item of,,,,,
83,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,n,Note about original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,
84,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,n,Note about original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30043,is reproduction of manifestation of,,,,,
85,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,n,Note about original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30045,is preservation facsimile of manifestation of,,,,,
86,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,n,Note about original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30047,is facsimile of manifestation of,,,,,
87,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,n,Note about original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30093,is reprint of manifestation of,,,,,
88,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,n,Note about original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30136,is electronic reproduction of manifestation of,,,,,
89,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,n,Note about original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30301,is preservation facsimile of item of,,,,,
90,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,n,Note about original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30302,is reprint of item of,,,,,
91,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,n,Note about original (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30303,is reproduction of item of,,,,,
92,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,o,Other resource identifier (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,
93,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,o,Other resource identifier (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30043,is reproduction of manifestation of,,,,,
94,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,o,Other resource identifier (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30045,is preservation facsimile of manifestation of,,,,,
95,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,o,Other resource identifier (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30047,is facsimile of manifestation of,,,,,
96,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,o,Other resource identifier (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30093,is reprint of manifestation of,,,,,
97,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,o,Other resource identifier (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30136,is electronic reproduction of manifestation of,,,,,
98,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,o,Other resource identifier (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30301,is preservation facsimile of item of,,,,,
99,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,o,Other resource identifier (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30302,is reprint of item of,,,,,
100,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,o,Other resource identifier (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30303,is reproduction of item of,,,,,
101,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,t,Title statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,
102,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,t,Title statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30043,is reproduction of manifestation of,,,,,
103,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,t,Title statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30045,is preservation facsimile of manifestation of,,,,,
104,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,t,Title statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30047,is facsimile of manifestation of,,,,,
105,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,t,Title statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30093,is reprint of manifestation of,,,,,
106,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,t,Title statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30136,is electronic reproduction of manifestation of,,,,,
107,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,t,Title statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30301,is preservation facsimile of item of,,,,,
108,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,t,Title statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30302,is reprint of item of,,,,,
109,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,t,Title statement of original (NR),,,,,,,,,http://rdaregistry.info/Elements/m/P30303,is reproduction of item of,,,,,
110,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,x,International Standard Serial Number (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,
