,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,delete,657,INDEX TERM--FUNCTION (R),Undefined,#,Undefined,Source of term,7,Source specified in subfield $2,,,$0,,,,is a uri and no $1,,,,https://www.rdaregistry.info/Elements/w/#P10004,has category of work,IRI,,"<work> rdawo:P10004 <$0>
",,
1,delete,657,INDEX TERM--FUNCTION (R),Undefined,#,Undefined,Source of term,7,Source specified in subfield $2,,,$0,,,,is a identifier and no $1,,,,https://www.rdaregistry.info/Elements/w/#P10004,has category of work,IRI,,"<work> rdawo:P10004 <convert $0 into an IRI >
",,
2,delete,657,INDEX TERM--FUNCTION (R),Undefined,#,Undefined,Source of term,7,Source specified in subfield $2,,,$1,,,,,,,,https://www.rdaregistry.info/Elements/w/#P10004,has category of work,IRI,,<work> rdawo:P10004 <$1>,,
3,done,657,INDEX TERM--FUNCTION (R),Undefined,#,Undefined,Source of term,7,Source specified in subfield $2,,,"$a, $v, $x, $y, $z, $0, $1, $2, $3", ,,, ,,,,https://www.rdaregistry.info/Elements/w/datatype/#P10330,has note on work,unstructured description,,"""Function: "" + [value of $a, $v, $x, $y, $z in order, separated by "" -- ""], ""Authority record control number or standard number"" + [value of $0], ""Real World Object URI: "" + [value of $1], (source: value of $2), (Applies to: [value of $3])",,
4,delete,657,INDEX TERM--FUNCTION (R),Undefined,#,Undefined,Source of term,7,Source specified in subfield $2,,,z,Geographic subdivision (R),,,,,,,,,,,,,
5,delete,657,INDEX TERM--FUNCTION (R),Undefined,#,Undefined,Source of term,7,Source specified in subfield $2,,,y,Chronological subdivision (R),,,,,,,,,,,,,
6,delete,657,INDEX TERM--FUNCTION (R),Undefined,#,Undefined,Source of term,7,Source specified in subfield $2,,,x,General subdivision (R),,,,,,,,,,,,,
7,delete,657,INDEX TERM--FUNCTION (R),Undefined,#,Undefined,Source of term,7,Source specified in subfield $2,,,v,Form subdivision (R),,,,,,,,,,,,,
8,delete,657,INDEX TERM--FUNCTION (R),Undefined,#,Undefined,Source of term,7,Source specified in subfield $2,,,a,Function (NR),,,,,,,,,,,,,
9,delete,657,INDEX TERM--FUNCTION (R),Undefined,#,Undefined,Source of term,7,Source specified in subfield $2,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
10,delete,657,INDEX TERM--FUNCTION (R),Undefined,#,Undefined,Source of term,7,Source specified in subfield $2,,,1,Real World Object URI (R),,,,,,,,,,,,,
11,delete,657,INDEX TERM--FUNCTION (R),Undefined,#,Undefined,Source of term,7,Source specified in subfield $2,,,2,Source of term (NR),,,,,,,,,,,,,
12,delete,657,INDEX TERM--FUNCTION (R),Undefined,#,Undefined,Source of term,7,Source specified in subfield $2,,,3,Materials specified (NR),,,,,,,,,,,,,
13,delete,657,INDEX TERM--FUNCTION (R),Undefined,#,Undefined,Source of term,7,Source specified in subfield $2,,,6,Linkage (NR),,,,,,,,,,,,,
14,delete,657,INDEX TERM--FUNCTION (R),Undefined,#,Undefined,Source of term,7,Source specified in subfield $2,,,8,Field link and sequence number (R),,,,,,,,,,,,,
