,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,*,,Difference indicator,*,,,,a,Standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/m/P30004,has identifier for manifestation,,,,,
1,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,7,Source specified in subfield $2,Difference indicator,*,,,,a,Standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/w/P10002,has identifier for work,,,,,
2,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,7,Source specified in subfield $2,Difference indicator,*,,,,a,Standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/e/P20002,has identifier for expression,,,,,
3,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,8,Unspecified type of standard number or code,Difference indicator,*,,,,a,Standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/w/P10002,has identifier for work,,,,,
4,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,8,Unspecified type of standard number or code,Difference indicator,*,,,,a,Standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/e/P20002,has identifier for expression,,,,,
5,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,*,,Difference indicator,*,,,,c,Terms of availability (NR),,,,,,,http://rdaregistry.info/Elements/m/P30160,has term of availability,,,,,
6,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,*,,Difference indicator,*,,,,d,Additional codes following the standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/m/P30004,has identifier for manifestation,,,,,
7,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,7,Source specified in subfield $2,Difference indicator,*,,,,d,Additional codes following the standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/w/P10002,has identifier for work,,,,,
8,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,7,Source specified in subfield $2,Difference indicator,*,,,,d,Additional codes following the standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/e/P20002,has identifier for expression,,,,,
9,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,8,Unspecified type of standard number or code,Difference indicator,*,,,,d,Additional codes following the standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/w/P10002,has identifier for work,,,,,
10,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,8,Unspecified type of standard number or code,Difference indicator,*,,,,d,Additional codes following the standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/e/P20002,has identifier for expression,,,,,
11,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,*,,Difference indicator,*,,,,q,Qualifying information (R),,,,,,,http://rdaregistry.info/Elements/m/P30309,has type of binding,,,,,
12,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,*,,Difference indicator,*,,,,z,Canceled/invalid standard number or code (R),,,,,,,http://rdaregistry.info/Elements/m/P30004,has identifier for manifestation,,,,,
13,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,7,Source specified in subfield $2,Difference indicator,*,,,,z,Canceled/invalid standard number or code (R),,,,,,,http://rdaregistry.info/Elements/w/P10002,has identifier for work,,,,,
14,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,7,Source specified in subfield $2,Difference indicator,*,,,,z,Canceled/invalid standard number or code (R),,,,,,,http://rdaregistry.info/Elements/e/P20002,has identifier for expression,,,,,
15,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,8,Unspecified type of standard number or code,Difference indicator,*,,,,z,Canceled/invalid standard number or code (R),,,,,,,http://rdaregistry.info/Elements/w/P10002,has identifier for work,,,,,
16,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,8,Unspecified type of standard number or code,Difference indicator,*,,,,z,Canceled/invalid standard number or code (R),,,,,,,http://rdaregistry.info/Elements/e/P20002,has identifier for expression,,,,,
17,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,0,No difference,,,2,Source of number or code (NR),,,,,,,,,,,,,
18,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,0,No difference,,,6,Linkage (NR),,,,,,,,,,,,,
19,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,0,No difference,,,8,Field link and sequence number (R),,,,,,,,,,,,,
20,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,1,Difference,,,2,Source of number or code (NR),,,,,,,,,,,,,
21,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,1,Difference,,,6,Linkage (NR),,,,,,,,,,,,,
22,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,1,Difference,,,8,Field link and sequence number (R),,,,,,,,,,,,,
23,,24,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,#,No information provided,,,2,Source of number or code (NR),,,,,,,,,,,,,
