,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,,72,SUBJECT CATEGORY CODE (R),Undefined,#,Undefined,Code source,0,NAL subject category code list,,,a,Subject category code (NR),,,,,,,,,,,,,
1,,72,SUBJECT CATEGORY CODE (R),Undefined,#,Undefined,Code source,7,Code source specified in subfield $2,,,a,Subject category code (NR),,,,,,,,,,,,,
2,,72,SUBJECT CATEGORY CODE (R),Undefined,#,Undefined,Code source,0,NAL subject category code list,,,x,Subject category code subdivision (R),,,,,,,,,,,,,
3,,72,SUBJECT CATEGORY CODE (R),Undefined,#,Undefined,Code source,7,Code source specified in subfield $2,,,x,Subject category code subdivision (R),,,,,,,,,,,,,
4,,72,SUBJECT CATEGORY CODE (R),Undefined,#,Undefined,Code source,0,NAL subject category code list,,,2,Source (NR),,,,,,,,,,,,,
5,,72,SUBJECT CATEGORY CODE (R),Undefined,#,Undefined,Code source,0,NAL subject category code list,,,6,Linkage (NR),,,,,,,,,,,,,
6,,72,SUBJECT CATEGORY CODE (R),Undefined,#,Undefined,Code source,0,NAL subject category code list,,,8,Field link and sequence number (R),,,,,,,,,,,,,
7,,72,SUBJECT CATEGORY CODE (R),Undefined,#,Undefined,Code source,7,Code source specified in subfield $2,,,2,Source (NR),,,,,,,,,,,,,
8,,72,SUBJECT CATEGORY CODE (R),Undefined,#,Undefined,Code source,7,Code source specified in subfield $2,,,6,Linkage (NR),,,,,,,,,,,,,
9,,72,SUBJECT CATEGORY CODE (R),Undefined,#,Undefined,Code source,7,Code source specified in subfield $2,,,8,Field link and sequence number (R),,,,,,,,,,,,,
