,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,not mapped,34,CODED CARTOGRAPHIC MATHEMATICAL DATA (R),Type of scale,*,,Type of ring,*,,,,0,Authority record control number or standard number,,,,,,,,,,What would this identifier point to?,,,
1,not mapped,34,CODED CARTOGRAPHIC MATHEMATICAL DATA (R),Type of scale,*,,Type of ring,*,,,,1,Real World Object URI,,,,,,,,,,What would this URI point to?,,,
2,not mapped,34,CODED CARTOGRAPHIC MATHEMATICAL DATA (R),Type of scale,*,,Type of ring,*,,,,2,Source  (NR),,,,,,,,,,,,,
3,not mapped,34,CODED CARTOGRAPHIC MATHEMATICAL DATA (R),Type of scale,*,,Type of ring,*,,,,3,Materials specified (NR),,,,,,,,,,,,,
4,not mapped,34,CODED CARTOGRAPHIC MATHEMATICAL DATA (R),Type of scale,*,,Type of ring,*,,,,6,Linkage (NR),,,,,,,,,,,,,
5,not mapped,34,CODED CARTOGRAPHIC MATHEMATICAL DATA (R),Type of scale,*,,Type of ring,*,,,,8,Field link and sequence number (R),,,,,,,,,,,,,
6,first pass,34,CODED CARTOGRAPHIC MATHEMATICAL DATA (R),Type of scale,*,,Type of ring,*,,,,a,Category of scale (NR),a|b|z,Linear scale|Angular scale|Neither linear nor angular scale.,,,,,http://rdaregistry.info/Elements/e/P20213,has additional scale information,unstructured,no applicable more specific element for categorization of scale,"""Category of scale: "" + [Code value label].",,
7,first pass,34,CODED CARTOGRAPHIC MATHEMATICAL DATA (R),Type of scale,*,,Type of ring,*,,,,b,Constant ratio linear horizontal scale,,,,,,,http://rdaregistry.info/Elements/e/P20226,has horizontal scale of cartographic content,structured,,,,
8,first pass,34,CODED CARTOGRAPHIC MATHEMATICAL DATA (R),Type of scale,*,,Type of ring,*,,,,c,Constant ratio linear vertical scale (R),,,,,,,http://rdaregistry.info/Elements/e/P20230,has vertical scale of cartographic content,structured,,,,
9,first pass,34,CODED CARTOGRAPHIC MATHEMATICAL DATA (R),Type of scale,*,,Type of ring,*,,,,"d, e",Coordinates--westernmost longitude (NR)|Coordinates--easternmost longitude (NR),,,,,,,http://rdaregistry.info/Elements/w/P10301,has longitude,structured,,"[$d value]+--+[$e value]

* No spaces between the ""--"" and the values on either side.",,
