,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,first pass,563,BINDING INFORMATION (R),Undefined,*,,Undefined,*,,,,"a, 3",,,,not($5),,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured description,,"{$a} + ""(Applies to: "" + {$3} + "")"" -- ZP 6/7/2023",,
1,first pass,563,BINDING INFORMATION (R),Undefined,*,,Undefined,*,,,,"a, 3",,,,5,,,,http://rdaregistry.info/Elements/i/P40028,has note on item,unstructured description,,"[Item]-->rdaid:P40028-->{$a} + ""(Applies to: "" + {$3} + "")"". [Item]-->rdaio:P40161-->{collection Manifestation minted from $5}. -- ZP 6/7/2023",,
2,delete,563,BINDING INFORMATION (R),Undefined,*,,Undefined,*,,,,a,Binding note (NR),,,,,,,http://rdaregistry.info/Elements/m/P30310,has binding of manifestation,,,,,This element relates to a Work and is not applicable -- ZP 6/7/2023
3,delete,563,BINDING INFORMATION (R),Undefined,*,,Undefined,*,,,,a,Binding note (NR),,,,,,,http://rdaregistry.info/Elements/i/P40003,has modification of item,,,,,Soft-deprecated -- ZP 6/7/2023
4,delete,563,BINDING INFORMATION (R),Undefined,*,,Undefined,*,,,,a,Binding note (NR),,,,,,,http://rdaregistry.info/Elements/i/P40013,has binder agent,,,,,
5,delete,563,BINDING INFORMATION (R),Undefined,*,,Undefined,*,,,,a,Binding note (NR),,,,,,,http://rdaregistry.info/Elements/i/P40028,has note on item,,,,,
6,delete,563,BINDING INFORMATION (R),Undefined,*,,Undefined,*,,,,a,Binding note (NR),,,,,,,http://rdaregistry.info/Elements/i/P40094,has binding of item,,,,,This element relates to a Work and is not applicable -- ZP 6/7/2023
7,delete,563,BINDING INFORMATION (R),Undefined,*,,Undefined,*,,,,a,Binding note (NR),,,,,,,http://rdaregistry.info/Elements/i/P40098,has binder person,,,,,
8,delete,563,BINDING INFORMATION (R),Undefined,*,,Undefined,*,,,,a,Binding note (NR),,,,,,,http://rdaregistry.info/Elements/i/P40114,has binder collective agent,,,,,
9,delete,563,BINDING INFORMATION (R),Undefined,*,,Undefined,*,,,,a,Binding note (NR),,,,,,,http://rdaregistry.info/Elements/i/P40130,has binder corporate body,,,,,
10,delete,563,BINDING INFORMATION (R),Undefined,*,,Undefined,*,,,,a,Binding note (NR),,,,,,,http://rdaregistry.info/Elements/i/P40146,has binder family,,,,,
11,first pass,563,BINDING INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,Append to the end of $a -- ZP 6/7/2023,,
12,first pass,563,BINDING INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,5,Institution to which field applies (NR),,,,,,,,,,,Mint an item and a collection Manifestation and relate the Item to the collection Manifestation -- ZP 6/7/2023,,
13,not mapped,563,BINDING INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
14,not mapped,563,BINDING INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
15,first pass,563,BINDING INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,u,Uniform Resource Identifier (R),,,not($5),,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured description,,,,
16,first pass,563,BINDING INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,u,Uniform Resource Identifier (R),,,5,,,,http://rdaregistry.info/Elements/i/P40028,has note on item,unstructured description,,[Item]-->rdaid:P40028-->{$u}^^xsd:anyURI. [Item]-->rdaio:P40161-->{collection Manifestation minted from $5}. -- ZP 6/7/2023,,
