,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,not mapped,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
1,not mapped,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
2,first pass,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,a,Statement of scale (NR),,,$a,contains[0-9],,,http://rdaregistry.info/Elements/e/P20228,has scale,unstructured,,,, 
3,first pass,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,a,Statement of scale (NR),,,$a,not contains [0-9],,,http://rdaregistry.info/Elements/e/P20291,has scale designation,structured description,,,,
4,first pass,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,b,Statement of projection (NR),,,,,,,http://rdaregistry.info/Elements/e/P20216,has projection of cartographic content,unstructured,,,,
5,first pass,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,c,Statement of coordinates (NR),,,,,,,http://rdaregistry.info/Elements/w/P10081,has longitude and latitude,structured description,,"[W value]+--+[E value]/[N value]+--+[S value]
Do not use a space before or after the two hyphens. Separate the set of longitude coordinates from the set of latitude coordinates by using a diagonal slash, with no space before or after the slash.",, 
6,first pass,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,d,Statement of zone (NR),,,,,,,http://rdaregistry.info/Elements/w/P10082,has right ascension and declination,structured description,,Record the declination limits of each zone. Omit the statement of right ascension.,,
7,first pass,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,e,Statement of equinox (NR),,,,,,,http://rdaregistry.info/Elements/w/P10214,has equinox,unstructured,,,,
8,first pass,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,f,Outer G-ring coordinate pairs (NR),,,,,,,http://rdaregistry.info/Elements/w/P10024,has coordinates of cartographic content,unstructured,,"""Outer G-ring coordinate pairs: "" + [value of f]",,
9,first pass,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,g,Exclusion G-ring coordinate pairs (NR),,,,,,,http://rdaregistry.info/Elements/w/P10024,has coordinates of cartographic content,unstructured,,"""Exclusion G-ring coordinate pairs: "" + [value of g]",,
