,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,,222,KEY TITLE (R),Undefined,*,,Nonfiling characters,*,,,,a,Key title (NR),,,,,,,http://rdaregistry.info/Elements/w/P10367,has key title,,,,,
1,,222,KEY TITLE (R),Undefined,*,,Nonfiling characters,*,,,,b,Qualifying information (NR),,,,,,,http://rdaregistry.info/Elements/w/P10367,has key title,,,,,
2,,222,KEY TITLE (R),Specifies whether variant title and/or added entry is required (CF SE) [OBSOLETE],0,No key title added entry; title proper same,Nonfiling characters,0-9,Number of nonfiling characters,,,6,Linkage (NR),,,,,,,,,,,,,
3,,222,KEY TITLE (R),Specifies whether variant title and/or added entry is required (CF SE) [OBSOLETE],0,No key title added entry; title proper same,Nonfiling characters,0-9,Number of nonfiling characters,,,8,Field link and sequence number (R),,,,,,,,,,,,,
4,,222,KEY TITLE (R),Specifies whether variant title and/or added entry is required (CF SE) [OBSOLETE],1,Key title added entry; title proper different,Nonfiling characters,0-9,Number of nonfiling characters,,,6,Linkage (NR),,,,,,,,,,,,,
5,,222,KEY TITLE (R),Specifies whether variant title and/or added entry is required (CF SE) [OBSOLETE],1,Key title added entry; title proper different,Nonfiling characters,0-9,Number of nonfiling characters,,,8,Field link and sequence number (R),,,,,,,,,,,,,
6,,222,KEY TITLE (R),Specifies whether variant title and/or added entry is required (CF SE) [OBSOLETE],2,Key title added entry; title proper same,Nonfiling characters,0-9,Number of nonfiling characters,,,6,Linkage (NR),,,,,,,,,,,,,
7,,222,KEY TITLE (R),Specifies whether variant title and/or added entry is required (CF SE) [OBSOLETE],2,Key title added entry; title proper same,Nonfiling characters,0-9,Number of nonfiling characters,,,8,Field link and sequence number (R),,,,,,,,,,,,,
8,,222,KEY TITLE (R),Specifies whether variant title and/or added entry is required (CF SE) [OBSOLETE],3,No key title added entry; title proper different,Nonfiling characters,0-9,Number of nonfiling characters,,,6,Linkage (NR),,,,,,,,,,,,,
9,,222,KEY TITLE (R),Specifies whether variant title and/or added entry is required (CF SE) [OBSOLETE],3,No key title added entry; title proper different,Nonfiling characters,0-9,Number of nonfiling characters,,,8,Field link and sequence number (R),,,,,,,,,,,,,
10,,222,KEY TITLE (R),Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,6,Linkage (NR),,,,,,,,,,,,,
11,,222,KEY TITLE (R),Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,8,Field link and sequence number (R),,,,,,,,,,,,,
