,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,first pass,567,METHODOLOGY NOTE (R),Display constant controller,*,Methodology,Undefined,#,Undefined,,,a,Methodology note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10330,has note on work,unstructured description,,"""Methodology: "" + [value of $a].",,
1,first pass,567,METHODOLOGY NOTE (R),Display constant controller,*,Methodology,Undefined,#,Undefined,,,"a, b, 2","Methodology note (NR), Controlled Term (R), Source of term (NR)",,,b,,2.0,,http://rdaregistry.info/Elements/w/P10330,has note on work,unstructured description,,"""Methodology: "" + [value of $a]. ""Controlled term: "" + [value of $b]. ""Source of term: "" [value of $2].",,
2,not mapped,567,METHODOLOGY NOTE (R),Display constant controller,#,Methodology,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
3,not mapped,567,METHODOLOGY NOTE (R),Display constant controller,#,Methodology,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,,,,,,,
4,delete,567,METHODOLOGY NOTE (R),Display constant controller,#,Methodology,Undefined,#,Undefined,,,2,Source of term (NR),,,,,,,,,,,,,
5,not mapped,567,METHODOLOGY NOTE (R),Display constant controller,#,Methodology,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
6,not mapped,567,METHODOLOGY NOTE (R),Display constant controller,#,Methodology,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
7,delete,567,METHODOLOGY NOTE (R),Display constant controller,#,Methodology,Undefined,#,Undefined,,,a,Methodology note (NR),,,,,,,,,,,,,
8,delete,567,METHODOLOGY NOTE (R),Display constant controller,#,Methodology,Undefined,#,Undefined,,,b,Controlled term (R),,,,,,,,,,,,,
9,not mapped,567,METHODOLOGY NOTE (R),Display constant controller,8,No display constant generated,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
10,not mapped,567,METHODOLOGY NOTE (R),Display constant controller,8,No display constant generated,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,,,,,,,
11,delete,567,METHODOLOGY NOTE (R),Display constant controller,8,No display constant generated,Undefined,#,Undefined,,,2,Source of term (NR),,,,,,,,,,,,,
12,not mapped,567,METHODOLOGY NOTE (R),Display constant controller,8,No display constant generated,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
13,not mapped,567,METHODOLOGY NOTE (R),Display constant controller,8,No display constant generated,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
14,delete,567,METHODOLOGY NOTE (R),Display constant controller,8,No display constant generated,Undefined,#,Undefined,,,a,Methodology note (NR),,,,,,,,,,,,,
15,delete,567,METHODOLOGY NOTE (R),Display constant controller,8,No display constant generated,Undefined,#,Undefined,,,b,Controlled term (R),,,,,,,,,,,,,
