,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
14,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,o,Type of unit (R),,,,,,,http://rdaregistry.info/Elements/i/P40050,has immediate source of acquisition of item,unstructured description,,"""Type of unit: "" + [$o value]",,
15,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40006,has depositor agent,,,,,
16,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40007,has donor agent,,,,,
17,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40008,has seller agent,,,,,
18,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40019,has former owner agent,,,,,
19,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40102,has former owner person,,,,,
20,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40107,has depositor person,,,,,
21,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40108,has donor person,,,,,
22,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40109,has seller person,,,,,
23,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40118,has former owner collective agent,,,,,
24,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40123,has depositor collective agent,,,,,
25,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40124,has donor collective agent,,,,,
26,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40125,has seller collective agent,,,,,
27,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40134,has former owner corporate body,,,,,
28,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40139,has depositor corporate body,,,,,
29,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40140,has donor corporate body,,,,,
30,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40141,has seller corporate body,,,,,
31,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40150,has former owner family,,,,,
32,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40155,has depositor family,,,,,
33,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40156,has donor family,,,,,
34,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,a,Source of acquisition (NR),,,,,,,http://rdaregistry.info/Elements/i/P40157,has seller family,,,,,
35,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40006,has depositor agent,,,,,
36,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40007,has donor agent,,,,,
37,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40008,has seller agent,,,,,
38,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40019,has former owner agent,,,,,
39,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40102,has former owner person,,,,,
40,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40107,has depositor person,,,,,
41,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40108,has donor person,,,,,
42,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40109,has seller person,,,,,
43,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40118,has former owner collective agent,,,,,
44,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40123,has depositor collective agent,,,,,
45,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40124,has donor collective agent,,,,,
46,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40125,has seller collective agent,,,,,
47,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40134,has former owner corporate body,,,,,
48,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40139,has depositor corporate body,,,,,
49,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40140,has donor corporate body,,,,,
50,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40141,has seller corporate body,,,,,
51,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40150,has former owner family,,,,,
52,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40155,has depositor family,,,,,
53,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40156,has donor family,,,,,
54,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,*,,Undefined,*,,,,f,Owner (NR),,,,,,,http://rdaregistry.info/Elements/i/P40157,has seller family,,,,,
55,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,0,Private,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
56,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,0,Private,Undefined,#,Undefined,,,5,Institution to which field applies (NR),,,,,,,,,,,,,
57,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,0,Private,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
58,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,0,Private,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
59,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
60,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,5,Institution to which field applies (NR),,,,,,,,,,,,,
61,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
62,delete,541,IMMEDIATE SOURCE OF ACQUISITION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
