,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,0,No added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,a,Title (NR),,,,,,,,,,,,,
1,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,1,Added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,a,Title (NR),,,,,,,,,,,,,
2,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,0,No added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,b,Remainder of title (NR),,,,,,,,,,,,,
3,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,1,Added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,b,Remainder of title (NR),,,,,,,,,,,,,
4,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,0,No added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,c,"Statement of responsibility, etc. (NR)",,,,,,,,,,,,,
5,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,1,Added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,c,"Statement of responsibility, etc. (NR)",,,,,,,,,,,,,
6,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,0,No added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,d,Designation of section (BK AM MP MU VM SE) [OBSOLETE],,,,,,,,,,,,,
7,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,1,Added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,d,Designation of section (BK AM MP MU VM SE) [OBSOLETE],,,,,,,,,,,,,
8,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,0,No added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,e,Name of part/section (BK AM MP MU VM SE) [OBSOLETE],,,,,,,,,,,,,
9,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,1,Added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,e,Name of part/section (BK AM MP MU VM SE) [OBSOLETE],,,,,,,,,,,,,
10,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,0,No added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,h,Medium (NR),,,,,,,,,,,,,
11,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,1,Added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,h,Medium (NR),,,,,,,,,,,,,
12,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,0,No added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,n,Number of part/section of a work (R),,,,,,,,,,,,,
13,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,1,Added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,n,Number of part/section of a work (R),,,,,,,,,,,,,
14,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,0,No added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,p,Name of part/section of a work (R),,,,,,,,,,,,,
15,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,1,Added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,p,Name of part/section of a work (R),,,,,,,,,,,,,
16,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,0,No added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,y,Language code of translated title (NR),,,,,,,,,,,,,
17,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,1,Added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,y,Language code of translated title (NR),,,,,,,,,,,,,
18,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,0,No added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,6,Linkage (NR),,,,,,,,,,,,,
19,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,0,No added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,8,Field link and sequence number (R),,,,,,,,,,,,,
20,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,1,Added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,6,Linkage (NR),,,,,,,,,,,,,
21,,242,TRANSLATION OF TITLE BY CATALOGING AGENCY (R),Title added entry,1,Added entry,Nonfiling characters,0-9,Number of nonfiling characters,,,8,Field link and sequence number (R),,,,,,,,,,,,,
