,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,not mapped,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,no corresponding RDA property,See decision for transform,,
1,not mapped,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
2,first pass,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,"z, a, b, c, d, e, f, g, h, i, j, k, m, u",Attribute accuracy report (NR),,,,,,,http://rdaregistry.info/Elements/w/P10330,has note on work,unstructured,,"Include all subfields present in the order: z, a, b, c, d, e, f, g, h, i, j, k, m, u. Separate subfield values (except $z) with ""."" Precede subfield values (except $z) with ""[Subfield label] + "": "". Follow $z value with "": "".",,
3,delete,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,b,Attribute accuracy value (R),,,,,,,,,,,,,
4,delete,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,c,Attribute accuracy explanation (R),,,,,,,,,,,,,
5,delete,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,d,Logical consistency report (NR),,,,,,,,,,,,,
6,delete,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,e,Completeness report (NR),,,,,,,,,,,,,
7,delete,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,f,Horizontal position accuracy report (NR),,,,,,,,,,,,,
8,delete,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,g,Horizontal position accuracy value (R),,,,,,,,,,,,,
9,delete,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,h,Horizontal position accuracy explanation (R),,,,,,,,,,,,,
10,delete,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,i,Vertical positional accuracy report (NR),,,,,,,,,,,,,
11,delete,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,j,Vertical positional accuracy value (R),,,,,,,,,,,,,
12,delete,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,k,Vertical positional accuracy explanation (R),,,,,,,,,,,,,
13,delete,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,m,Cloud cover (NR),,,,,,,,,,,,,
14,delete,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
15,delete,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,z,Display note (R),,,,,,,,,,,,,
