,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,done,440,SERIES STATEMENT/ADDED ENTRY--TITLE (R) [OBSOLETE],Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,"a, n, p, v, x",,,,,,,,http://www.rdaregistry.info/Elements/m/datatype/#P30106,has series statement,unstructured description,,"value of subfields a, n, p, v, x",,
1,done,440,SERIES STATEMENT/ADDED ENTRY--TITLE (R) [OBSOLETE],Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,"a, n, p",,,,,,,,http://rdaregistry.info/Elements/w/P10102,is issue of,,,"<mainW> is issue of <relWor>
<relWor> has access point <a, n, p, v, x> ",,
2,delete,440,SERIES STATEMENT/ADDED ENTRY--TITLE (R) [OBSOLETE],Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,a,Title (NR),,,,,,,,,,,,,
3,delete,440,SERIES STATEMENT/ADDED ENTRY--TITLE (R) [OBSOLETE],Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,n,Number of part/section of a work (R),,,,,,,,,,,,,
4,delete,440,SERIES STATEMENT/ADDED ENTRY--TITLE (R) [OBSOLETE],Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,p,Name of part/section of a work (R),,,,,,,,,,,,,
5,delete,440,SERIES STATEMENT/ADDED ENTRY--TITLE (R) [OBSOLETE],Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,v,Volume number/sequential designation  (NR),,,,,,,,,,,,,
6,delete,440,SERIES STATEMENT/ADDED ENTRY--TITLE (R) [OBSOLETE],Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,x,International Standard Serial Number (NR),,,,,,,,,,,,,
7,delete,440,SERIES STATEMENT/ADDED ENTRY--TITLE (R) [OBSOLETE],Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,0,Authority record control number (R),,,,,,,,,,,,,
8,delete,440,SERIES STATEMENT/ADDED ENTRY--TITLE (R) [OBSOLETE],Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,6,Linkage (NR),,,,,,,,,,,,,
9,delete,440,SERIES STATEMENT/ADDED ENTRY--TITLE (R) [OBSOLETE],Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,8,Field link and sequence number (R),,,,,,,,,,,,,
10,delete,440,SERIES STATEMENT/ADDED ENTRY--TITLE (R) [OBSOLETE],Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,w,Bibliographic record control number (R),,,,,,,,,,,,,
