,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,Done,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,*,,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,https://github.com/uwlib-cams/MARC2RDA/wiki/Decisions-Index#iig-6,,
1,not mapped,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,*,No information provided,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
2,Done,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,#,No information provided,Undefined,#,Undefined,,,"a, b",Biographical or historical note (NR),,,100,*,,,http://rdaregistry.info/Elements/a/P50391,note on agent,unstructured,"Can't be sure this is an rda:Person. --CEY, 2025-03-04","attach note to entity minted by the main entry (1XX) of the MARC record. Precede with ""Biographical or historical note: "" --CEY, 2025-03-04",,
3,Done,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,#,No information provided,Undefined,#,Undefined,,,"a, b",Biographical or historical note (NR),,,110|111,*,,,http://rdaregistry.info/Elements/a/P50392,note on collective agent,unstructured,,"attach note to entity minted by the main entry (1XX) of the MARC record. Precede with ""Biographical or historical note: "" --CEY, 2025-03-04",,
4,Done,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,#,No information provided,Undefined,#,Undefined,,,"a, b",Biographical or historical note (NR),,,130,*,,,http://rdaregistry.info/Elements/e/P20071,note on expression,unstructured,,"attach note to entity minted by the main entry (1XX) of the MARC record. Precede with ""Biographical or historical note: "" --CEY, 2025-03-04",,
5,Done,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,#,No information provided,Undefined,#,Undefined,,,"a, b",Biographical or historical note (NR),,,NOT(100|110|111|130),,,,http://rdaregistry.info/Elements/m/P30137,note on manifestation,unstructured,,"Precede note with ""Biographical or historical note: "" --CEY, 2025-03-04",,
6,Done,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,0,Biographical sketch,Undefined,#,Undefined,,,"a, b",Biographical or historical note (NR),,,100,*,,,http://rdaregistry.info/Elements/a/P50391,note on agent,unstructured,"Can't be sure this is an rda:Person. --CEY, 2025-03-04","attach note to entity minted by the main entry (1XX) of the MARC record. Precede with ""Biographical sketch: "" --CEY, 2025-03-04",,
7,Done,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,0,Biographical sketch,,,,,,"a, b",Biographical or historical note (NR),,,110|111,*,,,http://rdaregistry.info/Elements/a/P50392,note on collective agent,unstructured,,"attach note to entity minted by the main entry (1XX) of the MARC record. Precede with ""Biographical sketch: "" --CEY, 2025-03-04",,
8,Done,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,0,Biographical sketch,,,,,,"a, b",Biographical or historical note (NR),,,130,*,,,http://rdaregistry.info/Elements/e/P20071,note on expression,unstructured,,"attach note to entity minted by the main entry (1XX) of the MARC record. Precede with ""Biographical sketch: "" --CEY, 2025-03-04",,
9,Done,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,0,Biographical sketch,,,,,,"a, b",Biographical or historical note (NR),,,NOT(100|110|111|130),,,,http://rdaregistry.info/Elements/m/P30137,note on manifestation,unstructured,,"Precede note with ""Biographical sketch: "" --CEY, 2025-03-04",,
