,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,first pass,881,MANIFESTATION STATEMENTS (R),Undefined,*,,Undefined,*,,,,a,"Manifestation statement, high-level/general (R)",,,,,,,http://rdaregistry.info/Elements/m/P30292,has manifestation statement,unstructured description,,[Manifestation]-->rdam:P30292-->[value of $a] -- ZP 4/12/2022,,
1,first pass,881,MANIFESTATION STATEMENTS (R),Undefined,*,,Undefined,*,,,,b,Manifestation identifier statement (R),,,,,,,http://rdaregistry.info/Elements/m/P30286,has manifestation identifier statement,unstructured description,,[Manifestation]-->rdam:P30286-->[value of $b] -- ZP 4/12/2022,,
2,first pass,881,MANIFESTATION STATEMENTS (R),Undefined,*,,Undefined,*,,,,c,Manifestation title and responsibility statement (R),,,,,,,http://rdaregistry.info/Elements/m/P30293,has manifestation title and responsibility statement,unstructured description,,[Manifestation]-->rdam:P30293-->[value of $c] -- ZP 4/12/2022,,
3,first pass,881,MANIFESTATION STATEMENTS (R),Undefined,*,,Undefined,*,,,,d,Manifestation edition statement (R),,,,,,,http://rdaregistry.info/Elements/m/P30284,has manifestation edition statement,unstructured description,,[Manifestation]-->rdam:P30284-->[value of $d] -- ZP 4/12/2022,,
4,first pass,881,MANIFESTATION STATEMENTS (R),Undefined,*,,Undefined,*,,,,e,Manifestation production statement (R),,,,,,,http://rdaregistry.info/Elements/m/P30288,has manifestation production statement,unstructured description,,[Manifestation]-->rdam:P30288-->[value of $e] -- ZP 4/12/2022,,
5,first pass,881,MANIFESTATION STATEMENTS (R),Undefined,*,,Undefined,*,,,,f,Manifestation publication statement (R),,,,,,,http://rdaregistry.info/Elements/m/P30289,has manifestation publication statement,unstructured description,,[Manifestation]-->rdam:P30289-->[value of $f] -- ZP 4/12/2022,,
6,first pass,881,MANIFESTATION STATEMENTS (R),Undefined,*,,Undefined,*,,,,g,Manifestation distribution statement (R),,,,,,,http://rdaregistry.info/Elements/m/P30283,has manifestation distribution statement,unstructured description,,[Manifestation]-->rdam:P30283-->[value of $g] -- ZP 4/12/2022,,
7,first pass,881,MANIFESTATION STATEMENTS (R),Undefined,*,,Undefined,*,,,,h,Manifestation manufacture statement (R),,,,,,,http://rdaregistry.info/Elements/m/P30287,has manifestation manufacture statement,unstructured description,,[Manifestation]-->rdam:P30287-->[value of $h] -- ZP 4/12/2022,,
8,first pass,881,MANIFESTATION STATEMENTS (R),Undefined,*,,Undefined,*,,,,i,Manifestation copyright statement (R),,,,,,,http://rdaregistry.info/Elements/m/P30280,has manifestation copyright statement,unstructured description,,[Manifestation]-->rdam:P30280-->[value of $i] -- ZP 4/12/2022,,
9,first pass,881,MANIFESTATION STATEMENTS (R),Undefined,*,,Undefined,*,,,,j,Manifestation frequency statement (R),,,,,,,http://rdaregistry.info/Elements/m/P30285,has manifestation frequency statement,unstructured description,,[Manifestation]-->rdam:P30285-->[value of $j] -- ZP 4/12/2022,,
10,first pass,881,MANIFESTATION STATEMENTS (R),Undefined,*,,Undefined,*,,,,k,Manifestation designation of sequence statement (R),,,,,,,http://rdaregistry.info/Elements/m/P30281,has manifestation designation of sequence statement,unstructured description,,[Manifestation]-->rdam:P30281-->[value of $k] -- ZP 4/12/2022,,
11,first pass,881,MANIFESTATION STATEMENTS (R),Undefined,*,,Undefined,*,,,,l,Manifestation series statement  (R),,,,,,,http://rdaregistry.info/Elements/m/P30291,has manifestation series statement,unstructured description,,[Manifestation]-->rdam:P30291-->[value of $l] -- ZP 4/12/2022,,
12,first pass,881,MANIFESTATION STATEMENTS (R),Undefined,*,,Undefined,*,,,,m,Manifestation dissertation statement (R),,,,,,,http://rdaregistry.info/Elements/m/P30282,has manifestation dissertation statement,unstructured description,,[Manifestation]-->rdam:P30282-->[value of $m] -- ZP 4/12/2022,,
13,first pass,881,MANIFESTATION STATEMENTS (R),Undefined,*,,Undefined,*,,,,n,Manifestation regional encoding statement (R),,,,,,,http://rdaregistry.info/Elements/m/P30290,has manifestation regional encoding statement,unstructured description,,[Manifestation]-->rdam:P30290-->[value of $n] -- ZP 4/12/2022,,
14,?,881,MANIFESTATION STATEMENTS (R),Undefined,#,Undefined,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
15,?,881,MANIFESTATION STATEMENTS (R),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
16,not mapped,881,MANIFESTATION STATEMENTS (R),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
