,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,done,546,LANGUAGE NOTE (R),Undefined,*,,Undefined,*,,,,a,Language note (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured description,May include languages of augmenting content and cannot be reliably attributed to a single expression -- ZP 5/7/2023,,,
1,delete,546,LANGUAGE NOTE (R),Undefined,*,,Undefined,*,,,,a,Language note (NR),,,,,,,http://rdaregistry.info/Elements/e/P20006,has language of expression,,,,,
2,delete,546,LANGUAGE NOTE (R),Undefined,*,,Undefined,*,,,,b,Information code or alphabet (R),,,,,,,http://rdaregistry.info/Elements/e/P20061,has form of tactile notation,,,,,The specific form of notation can't be readily determined -- ZP 3/16/2022
3,done,546,LANGUAGE NOTE (R),Undefined,*,,Undefined,*,,,,b,Information code or alphabet (R),,,,,,,http://rdaregistry.info/Elements/e/P20062,has form of notation,unstructured description,,,,
4,delete,546,LANGUAGE NOTE (R),Undefined,*,,Undefined,*,,,,b,Information code or alphabet (R),,,,,,,http://rdaregistry.info/Elements/e/P20063,has form of notated movement,,,,,The specific form of notation can't be readily determined -- ZP 3/16/2022
5,delete,546,LANGUAGE NOTE (R),Undefined,*,,Undefined,*,,,,b,Information code or alphabet (R),,,,,,,http://rdaregistry.info/Elements/e/P20064,has form of musical notation,,,,,The specific form of notation can't be readily determined -- ZP 3/16/2022
6,delete,546,LANGUAGE NOTE (R),Undefined,*,,Undefined,*,,,,b,Information code or alphabet (R),,,,,,,http://rdaregistry.info/Elements/e/P20065,has script,,,,,The specific form of notation can't be readily determined -- ZP 3/16/2022
7,delete,546,LANGUAGE NOTE (R),Undefined,*,,Undefined,*,,,,b,Information code or alphabet (R),,,,,,,http://rdaregistry.info/Elements/e/P20262,has details of form of musical notation,,,,,Soft-deprecated -- ZP 4/8/2022
8,delete,546,LANGUAGE NOTE (R),Undefined,*,,Undefined,*,,,,b,Information code or alphabet (R),,,,,,,http://rdaregistry.info/Elements/e/P20263,has details of form of notated movement,,,,,Soft-deprecated -- ZP 4/8/2022
9,delete,546,LANGUAGE NOTE (R),Undefined,*,,Undefined,*,,,,b,Information code or alphabet (R),,,,,,,http://rdaregistry.info/Elements/e/P20265,has details of form of tactile notation,,,,,Soft-deprecated -- ZP 4/8/2022
10,delete,546,LANGUAGE NOTE (R),Undefined,*,,Undefined,*,,,,b,Information code or alphabet (R),,,,,,,http://rdaregistry.info/Elements/e/P20266,has details of script,,,,,Soft-deprecated -- ZP 4/8/2022
11,done,546,LANGUAGE NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,unstructured description,,"For $a, append note ""(Applies to: {$3})"" directly after $a. For $b, create a note on expression with value ""Form of notation {$b} applies to a manifestation's {$3}"" -- ZP 5/7/2023",,
12,not mapped,546,LANGUAGE NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
13,not mapped,546,LANGUAGE NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
14,not mapped,546,LANGUAGE NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,z,Source of note information (NR) (SE) [OBSOLETE],,,,,,,,,,,,,
