,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,done,384,KEY (R),Key type,#,Relationship to original unknown,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,http://rdaregistry.info/Elements/e/P20326,has key of expression,identifier,,,,
1,done,384,KEY (R),Key type,0,Original key,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,http://rdaregistry.info/Elements/e/P20326,has key of expression,identifier,,,,
2,done,384,KEY (R),Key type,1,Transposed key,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,http://rdaregistry.info/Elements/e/P20326,has key of expression,identifier,,,,
3,done,384,KEY (R),Key type,2,Key of representative expression,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,http://rdaregistry.info/Elements/w/P10221,has key of representative expression,identifier,,,,
4,not mapped,384,KEY (R),Key type,#,Relationship to original unknown,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
5,phase II,384,KEY (R),Key type,#,Relationship to original unknown,Undefined,#,Undefined,,,7,Data provenance (R),,,,,,,,,,,,,
6,not mapped,384,KEY (R),Key type,#,Relationship to original unknown,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
7,delete,384,KEY (R),Key type,0,Original key,Undefined,#,Undefined,,,a,Key (NR),,,,,,,,,,,,,
8,done,384,KEY (R),Key type,#,Relationship to original unknown,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,http://rdaregistry.info/Elements/e/P20326,has key of expression,iri,,,,
9,done,384,KEY (R),Key type,0,Original key,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,http://rdaregistry.info/Elements/e/P20326,has key of expression,IRI,,,,
10,done,384,KEY (R),Key type,1,Transposed key,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,http://rdaregistry.info/Elements/e/P20326,has key of expression,iri,,,,
11,not mapped,384,KEY (R),Key type,0,Original key,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
12,phase II,384,KEY (R),Key type,0,Original key,Undefined,#,Undefined,,,7,Data provenance (R),,,,,,,,,,,,,
13,not mapped,384,KEY (R),Key type,0,Original key,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
14,delete,384,KEY (R),Key type,1,Transposed key,Undefined,#,Undefined,,,a,Key (NR),,,,,,,,,,,,,
15,done,384,KEY (R),Key type,2,Key of representative expression,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,http://rdaregistry.info/Elements/w/P10221,has key of representative expression,iri,,,,
16,done,384,KEY (R),Key type,#,Relationship to original unknown,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071,has note on expression,unstructured,[value] applies to: [$3],,,As key is at an expression level not manifestation the decision for manifestation has been used here as well. https://github.com/uwlib-cams/MARC2RDA/wiki/Decisions-Index#iir-3xx-with-3-present  EK 2025-03-30
17,done,384,KEY (R),Key type,0,Original key,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071,has note on expression,unstructured,[value] applies to: [$3],,,As key is at an expression level not manifestation the decision for manifestation has been used here as well. https://github.com/uwlib-cams/MARC2RDA/wiki/Decisions-Index#iir-3xx-with-3-present  EK 2025-03-30
18,not mapped,384,KEY (R),Key type,1,Transposed key,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
19,phase II,384,KEY (R),Key type,1,Transposed key,Undefined,#,Undefined,,,7,Data provenance (R),,,,,,,,,,,,,
20,not mapped,384,KEY (R),Key type,1,Transposed key,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
21,done,384,KEY (R),Key type,1,Transposed key,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071,has note on expression,unstructured,[value] applies to: [$3],,,As key is at an expression level not manifestation the decision for manifestation has been used here as well. https://github.com/uwlib-cams/MARC2RDA/wiki/Decisions-Index#iir-3xx-with-3-present  EK 2025-03-30
22,done,384,KEY (R),Key type,2,Key of representative expression,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,http://rdaregistry.info/Elements/w/P10330,has note on work,unstructured,[value] applies to: [$3],,,As key of representative expression is at a work level not manifestation the decision for manifestation has been used here as well. https://github.com/uwlib-cams/MARC2RDA/wiki/Decisions-Index#iir-3xx-with-3-present  EK 2025-03-30
23,done,384,KEY (R),Key type,#|0|1,Relationship to original unknown,Undefined,*,Undefined,,,a,Key (NR),,,,,,,http://rdaregistry.info/Elements/e/P20326,has key of expression,unstructured,,,,
24,done,384,KEY (R),Key type,2,Key of representative expression,Undefined,#,Undefined,,,a,Key (NR),,,,,,,http://rdaregistry.info/Elements/w/P10221,has key of representative expression,unstructured,,,,
25,not mapped,384,KEY (R),Key type,2,Key of representative expression,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
26,phase II,384,KEY (R),Key type,2,Key of representative expression,Undefined,#,Undefined,,,7,Data provenance (R),,,,,,,,,,,,,
27,not mapped,384,KEY (R),Key type,2,Key of representative expression,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
