,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,loss,41,LANGUAGE CODE (R),Translation indication,*,,Source of code,*,,,,a,Language code of text/sound track or separate title (R),,,,,,,http://rdaregistry.info/Elements/e/P20006,has language of expression,identifier,,,How to deal with obsolete data where $a contains both the language being translated into and the language being translated from? -- ZP 3/8/2022; Order of subfields may be lost -- ZP 3/16/2022,issue #74
1,loss,41,LANGUAGE CODE (R),Translation indication,*,,Source of code,*,,,,b,Language code of summary or abstract (R),,,,,,,http://rdaregistry.info/Elements/e/P20006,has language of expression,identifier,,,,
2,?,41,LANGUAGE CODE (R),Translation indication,*,,Source of code,*,,,,c,Languages of separate titles (VM) [OBSOLETE],,,,,,,http://rdaregistry.info/Elements/e/P20006,has language of expression,identifier,,,How to deal with obsolete data -- ZP 3/16/2022,
3,loss,41,LANGUAGE CODE (R),Translation indication,*,,Source of code,*,,,,d,Language code of sung or spoken text (R),,,,,,,http://rdaregistry.info/Elements/e/P20006,has language of expression,identifier,,,,
4,loss,41,LANGUAGE CODE (R),Translation indication,*,,Source of code,*,,,,e,Language code of librettos (R),,,,,,,http://rdaregistry.info/Elements/e/P20006,has language of expression,identifier,,,,
5,loss,41,LANGUAGE CODE (R),Translation indication,*,,Source of code,*,,,,f,Language code of table of contents (R),,,,,,,http://rdaregistry.info/Elements/e/P20006,has language of expression,identifier,,,,
6,loss,41,LANGUAGE CODE (R),Translation indication,*,,Source of code,*,,,,g,Language code of accompanying material other than librettos and transcripts (R),,,,,,,http://rdaregistry.info/Elements/e/P20006,has language of expression,identifier,,,,
7,not mapped,41,LANGUAGE CODE (R),Translation indication,#,No information provided,Source of code,#,MARC language code,,,h,Language code of original and/or intermediate translations of text (R) [REDEFINED],,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
8,not mapped,41,LANGUAGE CODE (R),Translation indication,#,No information provided,Source of code,#,MARC language code,,,h,Language code of original (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
9,not mapped,41,LANGUAGE CODE (R),Translation indication,#,No information provided,Source of code,7,Source specified in subfield $2,,,h,Language code of original and/or intermediate translations of text (R) [REDEFINED],,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
10,not mapped,41,LANGUAGE CODE (R),Translation indication,#,No information provided,Source of code,7,Source specified in subfield $2,,,h,Language code of original (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
11,delete,41,LANGUAGE CODE (R),Translation indication,0,Item not a translation/does not include a translation,Source of code,#,MARC language code,,,h,Language code of original and/or intermediate translations of text (R) [REDEFINED],,,,,,,,,,,,,
12,delete,41,LANGUAGE CODE (R),Translation indication,0,Item not a translation/does not include a translation,Source of code,#,MARC language code,,,h,Language code of original (R),,,,,,,,,,,,,
13,delete,41,LANGUAGE CODE (R),Translation indication,0,Item not a translation/does not include a translation,Source of code,7,Source specified in subfield $2,,,h,Language code of original and/or intermediate translations of text (R) [REDEFINED],,,,,,,,,,,,,
14,delete,41,LANGUAGE CODE (R),Translation indication,0,Item not a translation/does not include a translation,Source of code,7,Source specified in subfield $2,,,h,Language code of original (R),,,,,,,,,,,,,
15,not mapped,41,LANGUAGE CODE (R),Translation indication,1,Item is or includes a translation,Source of code,#,MARC language code,,,h,Language code of original and/or intermediate translations of text (R) [REDEFINED],,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
16,not mapped,41,LANGUAGE CODE (R),Translation indication,1,Item is or includes a translation,Source of code,#,MARC language code,,,h,Language code of original (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
17,not mapped,41,LANGUAGE CODE (R),Translation indication,1,Item is or includes a translation,Source of code,7,Source specified in subfield $2,,,h,Language code of original and/or intermediate translations of text (R) [REDEFINED],,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
18,not mapped,41,LANGUAGE CODE (R),Translation indication,1,Item is or includes a translation,Source of code,7,Source specified in subfield $2,,,h,Language code of original (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
19,loss,41,LANGUAGE CODE (R),Translation indication,*,,Source of code,*,,,,i,Language code of intertitles (R),,,,,,,http://rdaregistry.info/Elements/e/P20006,has language of expression,identifier,,,,
20,loss,41,LANGUAGE CODE (R),Translation indication,*,,Source of code,*,,,,j,Language code of subtitles (R),,,,,,,http://rdaregistry.info/Elements/e/P20006,has language of expression,identifier,,,,
21,not mapped,41,LANGUAGE CODE (R),Translation indication,#,No information provided,Source of code,#,MARC language code,,,k,Language code of intermediate translations (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
22,not mapped,41,LANGUAGE CODE (R),Translation indication,#,No information provided,Source of code,7,Source specified in subfield $2,,,k,Language code of intermediate translations (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
23,delete,41,LANGUAGE CODE (R),Translation indication,0,Item not a translation/does not include a translation,Source of code,#,MARC language code,,,k,Language code of intermediate translations (R),,,,,,,,,,,,,
24,delete,41,LANGUAGE CODE (R),Translation indication,0,Item not a translation/does not include a translation,Source of code,7,Source specified in subfield $2,,,k,Language code of intermediate translations (R),,,,,,,,,,,,,
25,not mapped,41,LANGUAGE CODE (R),Translation indication,1,Item is or includes a translation,Source of code,#,MARC language code,,,k,Language code of intermediate translations (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
26,not mapped,41,LANGUAGE CODE (R),Translation indication,1,Item is or includes a translation,Source of code,7,Source specified in subfield $2,,,k,Language code of intermediate translations (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
27,not mapped,41,LANGUAGE CODE (R),Translation indication,#,No information provided,Source of code,#,MARC language code,,,m,Language code of original accompanying materials other than librettos (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
28,not mapped,41,LANGUAGE CODE (R),Translation indication,#,No information provided,Source of code,7,Source specified in subfield $2,,,m,Language code of original accompanying materials other than librettos (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
29,delete,41,LANGUAGE CODE (R),Translation indication,0,Item not a translation/does not include a translation,Source of code,#,MARC language code,,,m,Language code of original accompanying materials other than librettos (R),,,,,,,,,,,,,
30,delete,41,LANGUAGE CODE (R),Translation indication,0,Item not a translation/does not include a translation,Source of code,7,Source specified in subfield $2,,,m,Language code of original accompanying materials other than librettos (R),,,,,,,,,,,,,
31,not mapped,41,LANGUAGE CODE (R),Translation indication,1,Item is or includes a translation,Source of code,#,MARC language code,,,m,Language code of original accompanying materials other than librettos (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
32,not mapped,41,LANGUAGE CODE (R),Translation indication,1,Item is or includes a translation,Source of code,7,Source specified in subfield $2,,,m,Language code of original accompanying materials other than librettos (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
33,not mapped,41,LANGUAGE CODE (R),Translation indication,#,No information provided,Source of code,#,MARC language code,,,n,Language code of original libretto (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
34,not mapped,41,LANGUAGE CODE (R),Translation indication,#,No information provided,Source of code,7,Source specified in subfield $2,,,n,Language code of original libretto (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
35,delete,41,LANGUAGE CODE (R),Translation indication,0,Item not a translation/does not include a translation,Source of code,#,MARC language code,,,n,Language code of original libretto (R),,,,,,,,,,,,,
36,delete,41,LANGUAGE CODE (R),Translation indication,0,Item not a translation/does not include a translation,Source of code,7,Source specified in subfield $2,,,n,Language code of original libretto (R),,,,,,,,,,,,,
37,not mapped,41,LANGUAGE CODE (R),Translation indication,1,Item is or includes a translation,Source of code,#,MARC language code,,,n,Language code of original libretto (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
38,not mapped,41,LANGUAGE CODE (R),Translation indication,1,Item is or includes a translation,Source of code,7,Source specified in subfield $2,,,n,Language code of original libretto (R),,,,,,,,,,Describes a related expression -- ZP 3/8/2022,,,
39,loss,41,LANGUAGE CODE (R),Translation indication,*,,Source of code,*,,,,p,Language code of captions (R),,,,,,,http://rdaregistry.info/Elements/e/P20006,has language of expression,identifier,,,,
