,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,not mapped,381,OTHER DISTINGUISHING CHARACTERISTICS OF WORK OR EXPRESSION (R),Undefined,*,,Undefined,*,,,,a,Other distinguishing characteristic (R),,,,,,,http://rdaregistry.info/Elements/e/P20572,has designation of version,,,,Can also be attribute of a work. ,
1,not mapped,381,OTHER DISTINGUISHING CHARACTERISTICS OF WORK OR EXPRESSION (R),Undefined,*,,Undefined,*,,,,a,Other distinguishing characteristic (R),,,,,,,http://rdaregistry.info/Elements/w/P10065,has creator agent of work,,,,Can also be attribute of an expression,
2,not mapped,381,OTHER DISTINGUISHING CHARACTERISTICS OF WORK OR EXPRESSION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
3,not mapped,381,OTHER DISTINGUISHING CHARACTERISTICS OF WORK OR EXPRESSION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,v,Source of information (R),,,,,,,,,,,,,
4,not mapped,381,OTHER DISTINGUISHING CHARACTERISTICS OF WORK OR EXPRESSION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,2,Source of term (NR),,,,,,,,,,,,,
5,not mapped,381,OTHER DISTINGUISHING CHARACTERISTICS OF WORK OR EXPRESSION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
6,not mapped,381,OTHER DISTINGUISHING CHARACTERISTICS OF WORK OR EXPRESSION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
7,not mapped,381,OTHER DISTINGUISHING CHARACTERISTICS OF WORK OR EXPRESSION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
8,not mapped,381,OTHER DISTINGUISHING CHARACTERISTICS OF WORK OR EXPRESSION (R),Undefined,*,,Undefined,*,,,,0,Authority record control number or standard number (R),,,,,,,http://rdaregistry.info/Elements/e/P20572,has designation of version,identifier,,,Can also be attribute of a work. ,
9,not mapped,381,OTHER DISTINGUISHING CHARACTERISTICS OF WORK OR EXPRESSION (R),Undefined,*,,Undefined,*,,,,1,Real World Object URI (R),,,,,,,http://rdaregistry.info/Elements/e/P20572,has designation of version,IRI,,,Can also be attribute of a work. ,
