,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,first pass,752,ADDED ENTRY--HIERARCHICAL PLACE NAME (R),Undefined,*,,Undefined,*,,,,not(4),Relationship (R),,,,,,,http://rdaregistry.info/Elements/m/P30272,has related place of manifestation,IRI,,"[manifestationIRI] rdam:P30272 [placeIRI]

If $1: placeIRI is the value of subfield $1
If not($1): placeIRI is minted

[placeIRI] rdap:P70019 has appellation of place [placeNomen]

[placeNomen] rdan:P80068 has nomen string [values of a, b, c, d, f, g, in order of appearance, with -- between each subfield. OR value of h (or multiple h subfields in order of appearance with -- between each subfield)]

if $2: [placeNomen] rdan:P80069 has scheme of nomen [value of $2]",,
1,first pass,752,ADDED ENTRY--HIERARCHICAL PLACE NAME (R),Undefined,*,,Undefined,*,,,,4,Relationship (R),,,4.0,starts with 'http://www.rdaregistry.info/Elements/w/' | 'http://www.rdaregistry.info/Elements/e/' | 'http://www.rdaregistry.info/Elements/m/' | 'http://www.rdaregistry.info/Elements/i/',,,value of $4,,IRI,,"[manifestationIRI] [value of $4] [placeIRI]

If $1: placeIRI is the value of subfield $1
If not($1): placeIRI is minted

[placeIRI] rdap:P70019 has appellation of place [placeNomen]

[placeNomen] rdan:P80068 has nomen string [values of a, b, c, d, f, g, in order of appearance, with -- between each subfield. OR value of h (or multiple h subfields in order of appearance with -- between each subfield)]

if $2: [placeNomen] rdan:P80069 has scheme of nomen [value of $2]",,
2,first pass,752,ADDED ENTRY--HIERARCHICAL PLACE NAME (R),Undefined,*,,Undefined,*,,,,4,Relationship (R),,,4.0,"""dbp""",,,http://rdaregistry.info/Elements/m/P30085,has place of distribution,IRI,,"""[manifestationIRI] rdam:P30085 [placeIRI]

If $1: placeIRI is the value of subfield $1
If not($1): placeIRI is minted

[placeIRI] rdap:P70019 has appellation of place [placeNomen]

[placeNomen] rdan:P80068 has nomen string [values of a, b, c, d, f, g, in order of appearance, with -- between each subfield. OR value of h (or multiple h subfields in order of appearance with -- between each subfield)]

if $2: [placeNomen] rdan:P80069 has scheme of nomen [value of $2]""",,
3,first pass,752,ADDED ENTRY--HIERARCHICAL PLACE NAME (R),Undefined,*,,Undefined,*,,,,4,Relationship (R),,,4.0,"""mfp""",,,http://rdaregistry.info/Elements/m/P30087,has place of manufacture,IRI,,"[manifestationIRI] rdam:P30087 [placeIRI]

If $1: placeIRI is the value of subfield $1
If not($1): placeIRI is minted

[placeIRI] rdap:P70019 has appellation of place [placeNomen]

[placeNomen] rdan:P80068 has nomen string [values of a, b, c, d, f, g, in order of appearance, with -- between each subfield. OR value of h (or multiple h subfields in order of appearance with -- between each subfield)]

if $2: [placeNomen] rdan:P80069 has scheme of nomen [value of $2]",,
4,first pass,752,ADDED ENTRY--HIERARCHICAL PLACE NAME (R),Undefined,*,,Undefined,*,,,,4,Relationship (R),,,4.0,"""prp""",,,http://rdaregistry.info/Elements/m/P30086,has place of production,IRI,,"[manifestationIRI] rdam:P30086 [placeIRI]

If $1: placeIRI is the value of subfield $1
If not($1): placeIRI is minted

[placeIRI] rdap:P70019 has appellation of place [placeNomen]

[placeNomen] rdan:P80068 has nomen string [values of a, b, c, d, f, g, in order of appearance, with -- between each subfield. OR value of h (or multiple h subfields in order of appearance with -- between each subfield)]

if $2: [placeNomen] rdan:P80069 has scheme of nomen [value of $2]",,
5,first pass,752,ADDED ENTRY--HIERARCHICAL PLACE NAME (R),Undefined,*,,Undefined,*,,,,4,Relationship (R),,,4.0,"""pup""",,,http://rdaregistry.info/Elements/m/P30088,has place of publication,IRI,,"[manifestationIRI] rdam:P30088 [placeIRI]

If $1: placeIRI is the value of subfield $1
If not($1): placeIRI is minted

[placeIRI] rdap:P70019 has appellation of place [placeNomen]

[placeNomen] rdan:P80068 has nomen string [values of a, b, c, d, f, g, in order of appearance, with -- between each subfield. OR value of h (or multiple h subfields in order of appearance with -- between each subfield)]

if $2: [placeNomen] rdan:P80069 has scheme of nomen [value of $2]",,
6,first pass,752,ADDED ENTRY--HIERARCHICAL PLACE NAME (R),Undefined,*,,Undefined,*,,,,4,Relationship (R),,,4.0,not any of the above conditions,,,http://rdaregistry.info/Elements/m/P30272,has related place of manifestation,IRI,,"[manifestationIRI] rdam:P30272 [placeIRI]

If $1: placeIRI is the value of subfield $1
If not($1): placeIRI is minted

[placeIRI] rdap:P70019 has appellation of place [placeNomen]

[placeNomen] rdan:P80068 has nomen string [values of a, b, c, d, f, g, in order of appearance, with -- between each subfield. OR value of h (or multiple h subfields in order of appearance with -- between each subfield)]

if $2: [placeNomen] rdan:P80069 has scheme of nomen [value of $2]",,
7,delete,752,ADDED ENTRY--HIERARCHICAL PLACE NAME (R),Undefined,*,,Undefined,*,,,,a,Country or larger entity (R),,,,related place of work|has related place of work,,,http://rdaregistry.info/Elements/w/P10316,has related place of work,,,,,
8,delete,752,ADDED ENTRY--HIERARCHICAL PLACE NAME (R),Undefined,*,,Undefined,*,,,,a,Country or larger entity (R),,,,place of capture|has place of capture,,,http://rdaregistry.info/Elements/e/P20218,has place of capture,,,,,
9,delete,752,ADDED ENTRY--HIERARCHICAL PLACE NAME (R),Undefined,*,,Undefined,*,,,,a,Country or larger entity (R),,,,related place of expression|has related place of expression,,,http://rdaregistry.info/Elements/e/P20306,has related place of expression,,,,,
10,delete,752,ADDED ENTRY--HIERARCHICAL PLACE NAME (R),Undefined,*,,Undefined,*,,,,a,Country or larger entity (R),,,,related place of manifestation|has related place of manifestation,,,http://rdaregistry.info/Elements/m/P30272,has related place of manifestation,,,,,
11,delete,752,ADDED ENTRY--HIERARCHICAL PLACE NAME (R),Undefined,*,,Undefined,*,,,,b,First-order political jurisdiction (NR),,,,related place of work|has related place of work,,,http://rdaregistry.info/Elements/w/P10316,has related place of work,,,,,
12,delete,752,ADDED ENTRY--HIERARCHICAL PLACE NAME (R),Undefined,*,,Undefined,*,,,,b,First-order political jurisdiction (NR),,,,place of capture|has place of capture,,,http://rdaregistry.info/Elements/e/P20218,has place of capture,,,,,
13,delete,752,ADDED ENTRY--HIERARCHICAL PLACE NAME (R),Undefined,*,,Undefined,*,,,,b,First-order political jurisdiction (NR),,,,related place of expression|has related place of expression,,,http://rdaregistry.info/Elements/e/P20306,has related place of expression,,,,,
14,delete,752,ADDED ENTRY--HIERARCHICAL PLACE NAME (R),Undefined,*,,Undefined,*,,,,b,First-order political jurisdiction (NR),,,,related place of manifestation|has related place of manifestation,,,http://rdaregistry.info/Elements/m/P30272,has related place of manifestation,,,,,
