,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,first pass,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,0|1,"Superintendent of Documents Classification System|
Government of Canada Publications: Outline of Classification",Undefined,*,,,,a,Classification number (NR),,,,,,,http://rdaregistry.info/Elements/m/P30004,has identifier for manifestation,IRI,,"[Manifestation]-->rdamo:P30004-->[Nomen]-->rdand:P80068-->{$a} . [Nomen]-->rdand:P80078-->""[Indicator1ValueLabel] + number: "" -- cy & ps 2023-12-07",,
1,first pass,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,0|1,"Superintendent of Documents Classification System|
Government of Canada Publications: Outline of Classification",Undefined,*,,,,z,Canceled/invalid classification number (R),,,,,,,http://rdaregistry.info/Elements/m/P30004,has identifier for manifestation,IRI,,"[Manifestation]-->rdamo:P30004-->[Nomen]-->rdand:P80068-->{$z} . [Nomen]-->rdand:P80078-->""[Indicator1ValueLabel] + number: "" . [Nomen]-->rdan:P80168--><http://id.loc.gov/vocabulary/mstatus/cancinv> -- cy & ps 2023-12-07",,
2,first pass,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,#,Source specified in subfield $2,Undefined,*,,,,a,Classification number (NR),,,,,,,http://rdaregistry.info/Elements/m/P30004,has identifier for manifestation,IRI,,"[Manifestation]-->rdamo:P30004-->[Nomen]-->rdand:P80068-->{$a} . [Nomen]-->rdand:P80078-->""[label for source specified in $2] + number: "" -- cy & ps 2023-12-07",,
3,first pass,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,#,Source specified in subfield $2,Undefined,*,,,,z,Canceled/invalid classification number (R),,,,,,,http://rdaregistry.info/Elements/m/P30004,has identifier for manifestation,IRI,,"[Manifestation]-->rdamo:P30004-->[Nomen]-->rdand:P80068-->{$z} . [Nomen]-->rdand:P80078-->""[label for source specified in $2] + number: "" . [Nomen]-->rdan:P80168--><http://id.loc.gov/vocabulary/mstatus/cancinv> -- cy & ps 2023-12-07",,
4,first pass,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,*,,Undefined,*,,,,0,Authority record control number or standard number (R),,,,,,,http://rdaregistry.info/Elements/m/P30004,has identifier for manifestation,IRI,,"[Manifestation]-->rdamo:P30004-->[Nomen]-->rdand:P80068-->{$0} . [Nomen]-->rdand:P80078-->""[label for source specified in $2] + number: "" -- cy & ps 2023-12-19",,
5,first pass,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,*,,Undefined,*,,,,1,Real World Object URI (R),,,,,,,http://rdaregistry.info/Elements/m/P30004,has identifier for manifestation,IRI,,,,
6,delete,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,0,Superintendent of Documents Classification System,Undefined,#,Undefined,,,2,Number source (NR),,,,,,,,,,,,,
7,delete,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,0,Superintendent of Documents Classification System,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
8,delete,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,0,Superintendent of Documents Classification System,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
9,delete,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,1,Government of Canada Publications: Outline of Classification,Undefined,#,Undefined,,,2,Number source (NR),,,,,,,,,,,,,
10,delete,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,1,Government of Canada Publications: Outline of Classification,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
11,delete,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,1,Government of Canada Publications: Outline of Classification,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
12,delete,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,#,Source specified in subfield $2,Undefined,#,Undefined,,,2,Number source (NR),,,,,,,,,,,,,
13,delete,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,#,Undefined (BK MP MU VM SE) [OBSOLETE],Undefined,#,Undefined,,,2,Number source (NR),,,,,,,,,,,,,
14,delete,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,#,Source specified in subfield $2,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
15,delete,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,#,Undefined (BK MP MU VM SE) [OBSOLETE],Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
16,delete,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,#,Source specified in subfield $2,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
17,delete,86,GOVERNMENT DOCUMENT CLASSIFICATION NUMBER (R),Number source,#,Undefined (BK MP MU VM SE) [OBSOLETE],Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
