Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,a,Type of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30016,has electronic reproduction of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,a,Type of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30021,has preservation facsimile of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,a,Type of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30029,has digital transfer of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,a,Type of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30031,has facsimile of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,a,Type of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30039,is reproduced as manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,a,Type of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,a,Type of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30252,has details of generation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,a,Type of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/i/P40087,has digital transfer of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,a,Type of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/i/P40088,has electronic reproduction of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,a,Type of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/i/P40089,has facsimile of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,a,Type of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/i/P40090,has preservation facsimile of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,a,Type of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/i/P40092,is reproduced as item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,b,Place of reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30016,has electronic reproduction of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,b,Place of reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30021,has preservation facsimile of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,b,Place of reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30029,has digital transfer of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,b,Place of reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30031,has facsimile of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,b,Place of reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30039,is reproduced as manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,b,Place of reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,b,Place of reproduction (R),,,,,,,http://rdaregistry.info/Elements/i/P40087,has digital transfer of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,b,Place of reproduction (R),,,,,,,http://rdaregistry.info/Elements/i/P40088,has electronic reproduction of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,b,Place of reproduction (R),,,,,,,http://rdaregistry.info/Elements/i/P40089,has facsimile of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,b,Place of reproduction (R),,,,,,,http://rdaregistry.info/Elements/i/P40090,has preservation facsimile of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,b,Place of reproduction (R),,,,,,,http://rdaregistry.info/Elements/i/P40092,is reproduced as item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,c,Agency responsible for reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30016,has electronic reproduction of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,c,Agency responsible for reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30021,has preservation facsimile of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,c,Agency responsible for reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30029,has digital transfer of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,c,Agency responsible for reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30031,has facsimile of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,c,Agency responsible for reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30039,is reproduced as manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,c,Agency responsible for reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,c,Agency responsible for reproduction (R),,,,,,,http://rdaregistry.info/Elements/i/P40087,has digital transfer of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,c,Agency responsible for reproduction (R),,,,,,,http://rdaregistry.info/Elements/i/P40088,has electronic reproduction of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,c,Agency responsible for reproduction (R),,,,,,,http://rdaregistry.info/Elements/i/P40089,has facsimile of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,c,Agency responsible for reproduction (R),,,,,,,http://rdaregistry.info/Elements/i/P40090,has preservation facsimile of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,c,Agency responsible for reproduction (R),,,,,,,http://rdaregistry.info/Elements/i/P40092,is reproduced as item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,d,Date of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30016,has electronic reproduction of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,d,Date of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30021,has preservation facsimile of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,d,Date of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30029,has digital transfer of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,d,Date of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30031,has facsimile of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,d,Date of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30039,is reproduced as manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,d,Date of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,d,Date of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/i/P40087,has digital transfer of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,d,Date of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/i/P40088,has electronic reproduction of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,d,Date of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/i/P40089,has facsimile of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,d,Date of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/i/P40090,has preservation facsimile of item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,d,Date of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/i/P40092,is reproduced as item,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,e,Physical description of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30016,has electronic reproduction of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,e,Physical description of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30021,has preservation facsimile of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,e,Physical description of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30029,has digital transfer of manifestation,,,,,
,533,REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,e,Physical description of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30031,has facsimile of manifestation,,,,,
