Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,610,SUBJECT ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Thesaurus,*,,,,u,Affiliation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10100,is description of work,,,,,
,610,SUBJECT ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Thesaurus,*,,,,u,Affiliation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10140,is analysis of work,,,,,
,610,SUBJECT ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Thesaurus,*,,,,u,Affiliation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10153,is evaluation of work,,,,,
,610,SUBJECT ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Thesaurus,*,,,,u,Affiliation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10178,is review of work,,,,,
,610,SUBJECT ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Thesaurus,*,,,,u,Affiliation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10182,is critique of work,,,,,
,610,SUBJECT ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Thesaurus,*,,,,u,Affiliation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10187,is commentary on work,,,,,
,610,SUBJECT ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Thesaurus,*,,,,u,Affiliation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10256,has subject,,,,,
,610,SUBJECT ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Thesaurus,*,,,,u,Affiliation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10257,has subject work,,,,,
,610,SUBJECT ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Thesaurus,*,,,,u,Affiliation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10258,has subject expression,,,,,
,610,SUBJECT ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Thesaurus,*,,,,u,Affiliation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10259,has subject manifestation,,,,,
,610,SUBJECT ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Thesaurus,*,,,,u,Affiliation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10263,has subject corporate body,,,,,
,610,SUBJECT ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Thesaurus,*,,,,u,Affiliation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10271,is description of manifestation,,,,,
,610,SUBJECT ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Thesaurus,*,,,,u,Affiliation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10272,is analysis of manifestation,,,,,
,610,SUBJECT ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Thesaurus,*,,,,u,Affiliation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10273,is evaluation of manifestation,,,,,
,610,SUBJECT ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Thesaurus,*,,,,u,Affiliation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10274,is review of manifestation,,,,,
