Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,540,TERMS GOVERNING USE AND REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,a,Terms governing use and reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30146,has restriction on use of manifestation,,,,,
,540,TERMS GOVERNING USE AND REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,a,Terms governing use and reproduction (NR),,,,,,,http://rdaregistry.info/Elements/i/P40048,has restriction on use of item,,,,,
,540,TERMS GOVERNING USE AND REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,b,Jurisdiction (NR),,,,,,,http://rdaregistry.info/Elements/i/P40048,has restriction on use of item,,,,,
,540,TERMS GOVERNING USE AND REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,c,Authorization (NR),,,,,,,http://rdaregistry.info/Elements/i/P40048,has restriction on use of item,,,,,
,540,TERMS GOVERNING USE AND REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,d,Authorized users (NR),,,,,,,http://rdaregistry.info/Elements/i/P40048,has restriction on use of item,,,,,
,540,TERMS GOVERNING USE AND REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,f,Use and reproduction rights (R),,,,,,,http://rdaregistry.info/Elements/i/P40048,has restriction on use of item,,,,,
,540,TERMS GOVERNING USE AND REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,g,Availability date (R),,,,,,,http://rdaregistry.info/Elements/i/P40048,has restriction on use of item,,,,,
,540,TERMS GOVERNING USE AND REPRODUCTION NOTE (R),Undefined,*,,Undefined,*,,,,q,Supplying agency (NR),,,,,,,http://rdaregistry.info/Elements/i/P40048,has restriction on use of item,,,,,
,540,TERMS GOVERNING USE AND REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,2,Source of term (NR),,,,,,,,,,,,,
,540,TERMS GOVERNING USE AND REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
,540,TERMS GOVERNING USE AND REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,5,Institution to which field applies (NR),,,,,,,,,,,,,
,540,TERMS GOVERNING USE AND REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,540,TERMS GOVERNING USE AND REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,540,TERMS GOVERNING USE AND REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
