Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,dedicatee person of work|has dedicatee person of work,,,http://rdaregistry.info/Elements/w/P10412,has dedicatee person of work,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,addressee person|has addressee person,,,http://rdaregistry.info/Elements/w/P10413,has addressee person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,dedicator person|has dedicator person,,,http://rdaregistry.info/Elements/w/P10414,has dedicator person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,director person of photography|has director person of photography,,,http://rdaregistry.info/Elements/w/P10415,has director person of photography,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,researcher person|has researcher person,,,http://rdaregistry.info/Elements/w/P10416,has researcher person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,editorial director person|has editorial director person,,,http://rdaregistry.info/Elements/w/P10417,has editorial director person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,film director person|has film director person,,,http://rdaregistry.info/Elements/w/P10418,has film director person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,radio director person|has radio director person,,,http://rdaregistry.info/Elements/w/P10419,has radio director person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,television director person|has television director person,,,http://rdaregistry.info/Elements/w/P10420,has television director person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,audio producer person|has audio producer person,,,http://rdaregistry.info/Elements/w/P10421,has audio producer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,film producer person|has film producer person,,,http://rdaregistry.info/Elements/w/P10422,has film producer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,radio producer person|has radio producer person,,,http://rdaregistry.info/Elements/w/P10423,has radio producer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,television producer person|has television producer person,,,http://rdaregistry.info/Elements/w/P10424,has television producer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,landscape architect person|has landscape architect person,,,http://rdaregistry.info/Elements/w/P10425,has landscape architect person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,calligrapher person|has calligrapher person,,,http://rdaregistry.info/Elements/w/P10426,has calligrapher person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,sculptor person|has sculptor person,,,http://rdaregistry.info/Elements/w/P10427,has sculptor person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,book artist person|has book artist person,,,http://rdaregistry.info/Elements/w/P10428,has book artist person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,screenwriter person|has screenwriter person,,,http://rdaregistry.info/Elements/w/P10429,has screenwriter person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,lyricist person|has lyricist person,,,http://rdaregistry.info/Elements/w/P10430,has lyricist person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,librettist person|has librettist person,,,http://rdaregistry.info/Elements/w/P10431,has librettist person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,rapporteur person|has rapporteur person,,,http://rdaregistry.info/Elements/w/P10432,has rapporteur person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,honouree person of work|has honouree person of work,,,http://rdaregistry.info/Elements/w/P10433,has honouree person of work,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,choreographer person|has choreographer person,,,http://rdaregistry.info/Elements/w/P10434,has choreographer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,cartographer person of work|has cartographer person of work,,,http://rdaregistry.info/Elements/w/P10435,has cartographer person of work,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,author person|has author person,,,http://rdaregistry.info/Elements/w/P10436,has author person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,creator person of work|has creator person of work,,,http://rdaregistry.info/Elements/w/P10437,has creator person of work,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,architect person|has architect person,,,http://rdaregistry.info/Elements/w/P10438,has architect person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,commissioning person|has commissioning person,,,http://rdaregistry.info/Elements/w/P10439,has commissioning person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,programmer person|has programmer person,,,http://rdaregistry.info/Elements/w/P10440,has programmer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,designer person|has designer person,,,http://rdaregistry.info/Elements/w/P10441,has designer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,composer person of work|has composer person of work,,,http://rdaregistry.info/Elements/w/P10442,has composer person of work,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,inventor person|has inventor person,,,http://rdaregistry.info/Elements/w/P10443,has inventor person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,compiler person|has compiler person,,,http://rdaregistry.info/Elements/w/P10444,has compiler person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,photographer person of work|has photographer person of work,,,http://rdaregistry.info/Elements/w/P10445,has photographer person of work,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,interviewer person of work|has interviewer person of work,,,http://rdaregistry.info/Elements/w/P10446,has interviewer person of work,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,interviewee person of work|has interviewee person of work,,,http://rdaregistry.info/Elements/w/P10447,has interviewee person of work,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,aggregator person|has aggregator person,,,http://rdaregistry.info/Elements/w/P10448,has aggregator person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,remix artist person|has remix artist person,,,http://rdaregistry.info/Elements/w/P10449,has remix artist person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,filmmaker person|has filmmaker person,,,http://rdaregistry.info/Elements/w/P10450,has filmmaker person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,artist person|has artist person,,,http://rdaregistry.info/Elements/w/P10451,has artist person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,founder person of work|has founder person of work,,,http://rdaregistry.info/Elements/w/P10452,has founder person of work,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,casting director person|has casting director person,,,http://rdaregistry.info/Elements/w/P10453,has casting director person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,producer person|has producer person,,,http://rdaregistry.info/Elements/w/P10454,has producer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,director person|has director person,,,http://rdaregistry.info/Elements/w/P10455,has director person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,issuing person|has issuing person,,,http://rdaregistry.info/Elements/w/P10456,has issuing person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,organizer person|has organizer person,,,http://rdaregistry.info/Elements/w/P10457,has organizer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,consultant person|has consultant person,,,http://rdaregistry.info/Elements/w/P10458,has consultant person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,sponsoring person of work|has sponsoring person of work,,,http://rdaregistry.info/Elements/w/P10607,has sponsoring person of work,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,dedicatee person of wor|has dedicatee person of wor,,,http://rdaregistry.info/Elements/w/P10412,has dedicatee person of wor,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,related person of expression|has related person of expression,,,http://rdaregistry.info/Elements/e/P20302,has related person of expression,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,choral conductor person|has choral conductor person,,,http://rdaregistry.info/Elements/e/P20336,has choral conductor person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,interviewer person of expression|has interviewer person of expression,,,http://rdaregistry.info/Elements/e/P20337,has interviewer person of expression,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,editor person|has editor person,,,http://rdaregistry.info/Elements/e/P20338,has editor person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,draftsman person|has draftsman person,,,http://rdaregistry.info/Elements/e/P20339,has draftsman person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,colourist person|has colourist person,,,http://rdaregistry.info/Elements/e/P20340,has colourist person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,makeup artist person|has makeup artist person,,,http://rdaregistry.info/Elements/e/P20341,has makeup artist person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,musical director person|has musical director person,,,http://rdaregistry.info/Elements/e/P20342,has musical director person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,sound designer person|has sound designer person,,,http://rdaregistry.info/Elements/e/P20343,has sound designer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,lighting designer person|has lighting designer person,,,http://rdaregistry.info/Elements/e/P20344,has lighting designer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,costume designer person|has costume designer person,,,http://rdaregistry.info/Elements/e/P20345,has costume designer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,translator person|has translator person,,,http://rdaregistry.info/Elements/e/P20346,has translator person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,reviser person|has reviser person,,,http://rdaregistry.info/Elements/e/P20347,has reviser person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,audio engineer person|has audio engineer person,,,http://rdaregistry.info/Elements/e/P20348,has audio engineer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,DJ person|has DJ person,,,http://rdaregistry.info/Elements/e/P20349,has DJ person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,art director person|has art director person,,,http://rdaregistry.info/Elements/e/P20350,has art director person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,performer person|has performer person,,,http://rdaregistry.info/Elements/e/P20351,has performer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,court reporter person|has court reporter person,,,http://rdaregistry.info/Elements/e/P20352,has court reporter person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,software developer person|has software developer person,,,http://rdaregistry.info/Elements/e/P20353,has software developer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,interviewee person of expression|has interviewee person of expression,,,http://rdaregistry.info/Elements/e/P20354,has interviewee person of expression,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,restorationist person of expression|has restorationist person of expression,,,http://rdaregistry.info/Elements/e/P20355,has restorationist person of expression,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,censor person|has censor person,,,http://rdaregistry.info/Elements/e/P20356,has censor person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,abridger person|has abridger person,,,http://rdaregistry.info/Elements/e/P20357,has abridger person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,recordist person|has recordist person,,,http://rdaregistry.info/Elements/e/P20358,has recordist person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,transcriber person|has transcriber person,,,http://rdaregistry.info/Elements/e/P20359,has transcriber person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,special effects provider person|has special effects provider person,,,http://rdaregistry.info/Elements/e/P20360,has special effects provider person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,visual effects provider person|has visual effects provider person,,,http://rdaregistry.info/Elements/e/P20361,has visual effects provider person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,music programmer person|has music programmer person,,,http://rdaregistry.info/Elements/e/P20362,has music programmer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,onscreen participant person|has onscreen participant person,,,http://rdaregistry.info/Elements/e/P20363,has onscreen participant person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,stage director person|has stage director person,,,http://rdaregistry.info/Elements/e/P20364,has stage director person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,arranger person of music|has arranger person of music,,,http://rdaregistry.info/Elements/e/P20365,has arranger person of music,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,contributor person to performance|has contributor person to performance,,,http://rdaregistry.info/Elements/e/P20366,has contributor person to performance,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,contributor person to amalgamation|has contributor person to amalgamation,,,http://rdaregistry.info/Elements/e/P20367,has contributor person to amalgamation,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,instrumental conductor person|has instrumental conductor person,,,http://rdaregistry.info/Elements/e/P20368,has instrumental conductor person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,actor person|has actor person,,,http://rdaregistry.info/Elements/e/P20369,has actor person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,onscreen presenter person|has onscreen presenter person,,,http://rdaregistry.info/Elements/e/P20370,has onscreen presenter person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,dancer person|has dancer person,,,http://rdaregistry.info/Elements/e/P20371,has dancer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,host person|has host person,,,http://rdaregistry.info/Elements/e/P20372,has host person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,moderator person|has moderator person,,,http://rdaregistry.info/Elements/e/P20373,has moderator person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,puppeteer person|has puppeteer person,,,http://rdaregistry.info/Elements/e/P20374,has puppeteer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,panelist person|has panelist person,,,http://rdaregistry.info/Elements/e/P20375,has panelist person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,instrumentalist person|has instrumentalist person,,,http://rdaregistry.info/Elements/e/P20376,has instrumentalist person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,commentator person|has commentator person,,,http://rdaregistry.info/Elements/e/P20377,has commentator person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,narrator person|has narrator person,,,http://rdaregistry.info/Elements/e/P20378,has narrator person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,storyteller person|has storyteller person,,,http://rdaregistry.info/Elements/e/P20379,has storyteller person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,speaker person|has speaker person,,,http://rdaregistry.info/Elements/e/P20380,has speaker person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,instructor person|has instructor person,,,http://rdaregistry.info/Elements/e/P20381,has instructor person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,singer person|has singer person,,,http://rdaregistry.info/Elements/e/P20382,has singer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,conductor person|has conductor person,,,http://rdaregistry.info/Elements/e/P20383,has conductor person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,voice actor person|has voice actor person,,,http://rdaregistry.info/Elements/e/P20384,has voice actor person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,mixing engineer person|has mixing engineer person,,,http://rdaregistry.info/Elements/e/P20385,has mixing engineer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,recording engineer person|has recording engineer person,,,http://rdaregistry.info/Elements/e/P20386,has recording engineer person,,,,,
,700,ADDED ENTRY--PERSONAL NAME (R),Type of personal name entry element,0,Forename,Type of added entry,*,,,,a,Personal name (NR),,,,letterer person|has letterer person,,,http://rdaregistry.info/Elements/e/P20387,has letterer person,,,,,
