Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,c,Qualifying information (NR),,,,continued by expression|is continued by expression,,,http://rdaregistry.info/Elements/e/P20191,is continued by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,g,Related parts (R),,,,continued by work|is continued by work,,,http://rdaregistry.info/Elements/w/P10191,is continued by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,g,Related parts (R),,,,continued by expression|is continued by expression,,,http://rdaregistry.info/Elements/e/P20191,is continued by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,m,Material-specific details (NR),,,,continued by work|is continued by work,,,http://rdaregistry.info/Elements/w/P10191,is continued by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,m,Material-specific details (NR),,,,continued by expression|is continued by expression,,,http://rdaregistry.info/Elements/e/P20191,is continued by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,n,Note (R),,,,continued by work|is continued by work,,,http://rdaregistry.info/Elements/w/P10191,is continued by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,n,Note (R),,,,continued by expression|is continued by expression,,,http://rdaregistry.info/Elements/e/P20191,is continued by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,o,Other item identifier (R),,,,continued by work|is continued by work,,,http://rdaregistry.info/Elements/w/P10191,is continued by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,o,Other item identifier (R),,,,continued by expression|is continued by expression,,,http://rdaregistry.info/Elements/e/P20191,is continued by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,r,Report number (R),,,,continued by work|is continued by work,,,http://rdaregistry.info/Elements/w/P10191,is continued by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,r,Report number (R),,,,continued by expression|is continued by expression,,,http://rdaregistry.info/Elements/e/P20191,is continued by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,s,Uniform title (NR),,,,continued by work|is continued by work,,,http://rdaregistry.info/Elements/w/P10191,is continued by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,s,Uniform title (NR),,,,continued by expression|is continued by expression,,,http://rdaregistry.info/Elements/e/P20191,is continued by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,t,Title (NR),,,,continued by work|is continued by work,,,http://rdaregistry.info/Elements/w/P10191,is continued by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,t,Title (NR),,,,continued by expression|is continued by expression,,,http://rdaregistry.info/Elements/e/P20191,is continued by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,u,Standa rd Technical Report Number (NR),,,,continued by work|is continued by work,,,http://rdaregistry.info/Elements/w/P10191,is continued by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,u,Standa rd Technical Report Number (NR),,,,continued by expression|is continued by expression,,,http://rdaregistry.info/Elements/e/P20191,is continued by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,x,International Standard Serial Number (NR),,,,continued by work|is continued by work,,,http://rdaregistry.info/Elements/w/P10191,is continued by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,x,International Standard Serial Number (NR),,,,continued by expression|is continued by expression,,,http://rdaregistry.info/Elements/e/P20191,is continued by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,y,CODEN designation (NR),,,,continued by work|is continued by work,,,http://rdaregistry.info/Elements/w/P10191,is continued by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,0,Continued by,,,y,CODEN designation (NR),,,,continued by expression|is continued by expression,,,http://rdaregistry.info/Elements/e/P20191,is continued by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,a,Main entry heading (NR),,,,separated into work|is separated into work,,,http://rdaregistry.info/Elements/w/P10104,is separated into work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,a,Main entry heading (NR),,,,separated into expression|is separated into expression,,,http://rdaregistry.info/Elements/e/P20101,is separated into expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,c,Qualifying information (NR),,,,separated into work|is separated into work,,,http://rdaregistry.info/Elements/w/P10104,is separated into work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,c,Qualifying information (NR),,,,separated into expression|is separated into expression,,,http://rdaregistry.info/Elements/e/P20101,is separated into expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,g,Related parts (R),,,,separated into work|is separated into work,,,http://rdaregistry.info/Elements/w/P10104,is separated into work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,g,Related parts (R),,,,separated into expression|is separated into expression,,,http://rdaregistry.info/Elements/e/P20101,is separated into expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,m,Material-specific details (NR),,,,separated into work|is separated into work,,,http://rdaregistry.info/Elements/w/P10104,is separated into work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,m,Material-specific details (NR),,,,separated into expression|is separated into expression,,,http://rdaregistry.info/Elements/e/P20101,is separated into expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,n,Note (R),,,,separated into work|is separated into work,,,http://rdaregistry.info/Elements/w/P10104,is separated into work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,n,Note (R),,,,separated into expression|is separated into expression,,,http://rdaregistry.info/Elements/e/P20101,is separated into expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,o,Other item identifier (R),,,,separated into work|is separated into work,,,http://rdaregistry.info/Elements/w/P10104,is separated into work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,o,Other item identifier (R),,,,separated into expression|is separated into expression,,,http://rdaregistry.info/Elements/e/P20101,is separated into expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,r,Report number (R),,,,separated into work|is separated into work,,,http://rdaregistry.info/Elements/w/P10104,is separated into work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,r,Report number (R),,,,separated into expression|is separated into expression,,,http://rdaregistry.info/Elements/e/P20101,is separated into expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,s,Uniform title (NR),,,,separated into work|is separated into work,,,http://rdaregistry.info/Elements/w/P10104,is separated into work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,s,Uniform title (NR),,,,separated into expression|is separated into expression,,,http://rdaregistry.info/Elements/e/P20101,is separated into expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,t,Title (NR),,,,separated into work|is separated into work,,,http://rdaregistry.info/Elements/w/P10104,is separated into work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,t,Title (NR),,,,separated into expression|is separated into expression,,,http://rdaregistry.info/Elements/e/P20101,is separated into expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,u,Standa rd Technical Report Number (NR),,,,separated into work|is separated into work,,,http://rdaregistry.info/Elements/w/P10104,is separated into work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,u,Standa rd Technical Report Number (NR),,,,separated into expression|is separated into expression,,,http://rdaregistry.info/Elements/e/P20101,is separated into expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,x,International Standard Serial Number (NR),,,,separated into work|is separated into work,,,http://rdaregistry.info/Elements/w/P10104,is separated into work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,x,International Standard Serial Number (NR),,,,separated into expression|is separated into expression,,,http://rdaregistry.info/Elements/e/P20101,is separated into expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,y,CODEN designation (NR),,,,separated into work|is separated into work,,,http://rdaregistry.info/Elements/w/P10104,is separated into work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continued in part by,,,y,CODEN designation (NR),,,,separated into expression|is separated into expression,,,http://rdaregistry.info/Elements/e/P20101,is separated into expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,a,Main entry heading (NR),,,,replaced by work|is replaced by work,,,http://rdaregistry.info/Elements/w/P10022,is replaced by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,a,Main entry heading (NR),,,,replaced by expression|is replaced by expression,,,http://rdaregistry.info/Elements/e/P20076,is replaced by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,c,Qualifying information (NR),,,,replaced by work|is replaced by work,,,http://rdaregistry.info/Elements/w/P10022,is replaced by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,c,Qualifying information (NR),,,,replaced by expression|is replaced by expression,,,http://rdaregistry.info/Elements/e/P20076,is replaced by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,g,Related parts (R),,,,replaced by work|is replaced by work,,,http://rdaregistry.info/Elements/w/P10022,is replaced by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,g,Related parts (R),,,,replaced by expression|is replaced by expression,,,http://rdaregistry.info/Elements/e/P20076,is replaced by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,m,Material-specific details (NR),,,,replaced by work|is replaced by work,,,http://rdaregistry.info/Elements/w/P10022,is replaced by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,m,Material-specific details (NR),,,,replaced by expression|is replaced by expression,,,http://rdaregistry.info/Elements/e/P20076,is replaced by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,n,Note (R),,,,replaced by work|is replaced by work,,,http://rdaregistry.info/Elements/w/P10022,is replaced by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,n,Note (R),,,,replaced by expression|is replaced by expression,,,http://rdaregistry.info/Elements/e/P20076,is replaced by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,o,Other item identifier (R),,,,replaced by work|is replaced by work,,,http://rdaregistry.info/Elements/w/P10022,is replaced by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,o,Other item identifier (R),,,,replaced by expression|is replaced by expression,,,http://rdaregistry.info/Elements/e/P20076,is replaced by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,r,Report number (R),,,,replaced by work|is replaced by work,,,http://rdaregistry.info/Elements/w/P10022,is replaced by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,r,Report number (R),,,,replaced by expression|is replaced by expression,,,http://rdaregistry.info/Elements/e/P20076,is replaced by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,s,Uniform title (NR),,,,replaced by work|is replaced by work,,,http://rdaregistry.info/Elements/w/P10022,is replaced by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,s,Uniform title (NR),,,,replaced by expression|is replaced by expression,,,http://rdaregistry.info/Elements/e/P20076,is replaced by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,t,Title (NR),,,,replaced by work|is replaced by work,,,http://rdaregistry.info/Elements/w/P10022,is replaced by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,t,Title (NR),,,,replaced by expression|is replaced by expression,,,http://rdaregistry.info/Elements/e/P20076,is replaced by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,u,Standa rd Technical Report Number (NR),,,,replaced by work|is replaced by work,,,http://rdaregistry.info/Elements/w/P10022,is replaced by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,u,Standa rd Technical Report Number (NR),,,,replaced by expression|is replaced by expression,,,http://rdaregistry.info/Elements/e/P20076,is replaced by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,x,International Standard Serial Number (NR),,,,replaced by work|is replaced by work,,,http://rdaregistry.info/Elements/w/P10022,is replaced by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,x,International Standard Serial Number (NR),,,,replaced by expression|is replaced by expression,,,http://rdaregistry.info/Elements/e/P20076,is replaced by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,y,CODEN designation (NR),,,,replaced by work|is replaced by work,,,http://rdaregistry.info/Elements/w/P10022,is replaced by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,2,Superseded by,,,y,CODEN designation (NR),,,,replaced by expression|is replaced by expression,,,http://rdaregistry.info/Elements/e/P20076,is replaced by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,a,Main entry heading (NR),,,,replaced in part by work|is replaced in part by work,,,http://rdaregistry.info/Elements/w/P10021,is replaced in part by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,a,Main entry heading (NR),,,,replaced in part by expression|is replaced in part by expression,,,http://rdaregistry.info/Elements/e/P20075,is replaced in part by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,c,Qualifying information (NR),,,,replaced in part by work|is replaced in part by work,,,http://rdaregistry.info/Elements/w/P10021,is replaced in part by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,c,Qualifying information (NR),,,,replaced in part by expression|is replaced in part by expression,,,http://rdaregistry.info/Elements/e/P20075,is replaced in part by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,g,Related parts (R),,,,replaced in part by work|is replaced in part by work,,,http://rdaregistry.info/Elements/w/P10021,is replaced in part by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,g,Related parts (R),,,,replaced in part by expression|is replaced in part by expression,,,http://rdaregistry.info/Elements/e/P20075,is replaced in part by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,m,Material-specific details (NR),,,,replaced in part by work|is replaced in part by work,,,http://rdaregistry.info/Elements/w/P10021,is replaced in part by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,m,Material-specific details (NR),,,,replaced in part by expression|is replaced in part by expression,,,http://rdaregistry.info/Elements/e/P20075,is replaced in part by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,n,Note (R),,,,replaced in part by work|is replaced in part by work,,,http://rdaregistry.info/Elements/w/P10021,is replaced in part by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,n,Note (R),,,,replaced in part by expression|is replaced in part by expression,,,http://rdaregistry.info/Elements/e/P20075,is replaced in part by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,o,Other item identifier (R),,,,replaced in part by work|is replaced in part by work,,,http://rdaregistry.info/Elements/w/P10021,is replaced in part by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,o,Other item identifier (R),,,,replaced in part by expression|is replaced in part by expression,,,http://rdaregistry.info/Elements/e/P20075,is replaced in part by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,r,Report number (R),,,,replaced in part by work|is replaced in part by work,,,http://rdaregistry.info/Elements/w/P10021,is replaced in part by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,r,Report number (R),,,,replaced in part by expression|is replaced in part by expression,,,http://rdaregistry.info/Elements/e/P20075,is replaced in part by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,s,Uniform title (NR),,,,replaced in part by work|is replaced in part by work,,,http://rdaregistry.info/Elements/w/P10021,is replaced in part by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,s,Uniform title (NR),,,,replaced in part by expression|is replaced in part by expression,,,http://rdaregistry.info/Elements/e/P20075,is replaced in part by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,t,Title (NR),,,,replaced in part by work|is replaced in part by work,,,http://rdaregistry.info/Elements/w/P10021,is replaced in part by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,t,Title (NR),,,,replaced in part by expression|is replaced in part by expression,,,http://rdaregistry.info/Elements/e/P20075,is replaced in part by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,u,Standa rd Technical Report Number (NR),,,,replaced in part by work|is replaced in part by work,,,http://rdaregistry.info/Elements/w/P10021,is replaced in part by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,u,Standa rd Technical Report Number (NR),,,,replaced in part by expression|is replaced in part by expression,,,http://rdaregistry.info/Elements/e/P20075,is replaced in part by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,x,International Standard Serial Number (NR),,,,replaced in part by work|is replaced in part by work,,,http://rdaregistry.info/Elements/w/P10021,is replaced in part by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,x,International Standard Serial Number (NR),,,,replaced in part by expression|is replaced in part by expression,,,http://rdaregistry.info/Elements/e/P20075,is replaced in part by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,y,CODEN designation (NR),,,,replaced in part by work|is replaced in part by work,,,http://rdaregistry.info/Elements/w/P10021,is replaced in part by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,3,Superseded in part by,,,y,CODEN designation (NR),,,,replaced in part by expression|is replaced in part by expression,,,http://rdaregistry.info/Elements/e/P20075,is replaced in part by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,a,Main entry heading (NR),,,,absorbed by work|is absorbed by work,,,http://rdaregistry.info/Elements/w/P10145,is absorbed by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,a,Main entry heading (NR),,,,absorbed by expression|is absorbed by expression,,,http://rdaregistry.info/Elements/e/P20143,is absorbed by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,c,Qualifying information (NR),,,,absorbed by work|is absorbed by work,,,http://rdaregistry.info/Elements/w/P10145,is absorbed by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,c,Qualifying information (NR),,,,absorbed by expression|is absorbed by expression,,,http://rdaregistry.info/Elements/e/P20143,is absorbed by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,g,Related parts (R),,,,absorbed by work|is absorbed by work,,,http://rdaregistry.info/Elements/w/P10145,is absorbed by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,g,Related parts (R),,,,absorbed by expression|is absorbed by expression,,,http://rdaregistry.info/Elements/e/P20143,is absorbed by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,m,Material-specific details (NR),,,,absorbed by work|is absorbed by work,,,http://rdaregistry.info/Elements/w/P10145,is absorbed by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,m,Material-specific details (NR),,,,absorbed by expression|is absorbed by expression,,,http://rdaregistry.info/Elements/e/P20143,is absorbed by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,n,Note (R),,,,absorbed by work|is absorbed by work,,,http://rdaregistry.info/Elements/w/P10145,is absorbed by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,n,Note (R),,,,absorbed by expression|is absorbed by expression,,,http://rdaregistry.info/Elements/e/P20143,is absorbed by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,o,Other item identifier (R),,,,absorbed by work|is absorbed by work,,,http://rdaregistry.info/Elements/w/P10145,is absorbed by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,o,Other item identifier (R),,,,absorbed by expression|is absorbed by expression,,,http://rdaregistry.info/Elements/e/P20143,is absorbed by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,r,Report number (R),,,,absorbed by work|is absorbed by work,,,http://rdaregistry.info/Elements/w/P10145,is absorbed by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,r,Report number (R),,,,absorbed by expression|is absorbed by expression,,,http://rdaregistry.info/Elements/e/P20143,is absorbed by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,s,Uniform title (NR),,,,absorbed by work|is absorbed by work,,,http://rdaregistry.info/Elements/w/P10145,is absorbed by work,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,s,Uniform title (NR),,,,absorbed by expression|is absorbed by expression,,,http://rdaregistry.info/Elements/e/P20143,is absorbed by expression,,,,,
,785,SUCCEEDING ENTRY (R),Note controller,*,,Type of relationship,4,Absorbed by,,,t,Title (NR),,,,absorbed by work|is absorbed by work,,,http://rdaregistry.info/Elements/w/P10145,is absorbed by work,,,,,
