Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,a,Custodian (NR),,,,,,,http://rdaregistry.info/Elements/m/P30016,has electronic reproduction of manifestation,,,,,
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,a,Custodian (NR),,,,,,,http://rdaregistry.info/Elements/m/P30021,has preservation facsimile of manifestation,,,,,
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,a,Custodian (NR),,,,,,,http://rdaregistry.info/Elements/m/P30038,is reprinted as manifestation,,,,,
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,a,Custodian (NR),,,,,,,http://rdaregistry.info/Elements/m/P30039,is reproduced as manifestation,,,,,
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,a,Custodian (NR),,,,,,,http://rdaregistry.info/Elements/m/P30043,is reproduction of manifestation of,,,,,
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,a,Custodian (NR),,,,,,,http://rdaregistry.info/Elements/m/P30045,is preservation facsimile of manifestation of,,,,,
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,a,Custodian (NR),,,,,,,http://rdaregistry.info/Elements/m/P30093,is reprint of manifestation of,,,,,
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,a,Custodian (NR),,,,,,,http://rdaregistry.info/Elements/m/P30136,is electronic reproduction of manifestation of,,,,,
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,a,Custodian (NR),,,,,,,http://rdaregistry.info/Elements/m/P30298,is digital transfer of item of,,,,,
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,a,Custodian (NR),,,,,,,http://rdaregistry.info/Elements/m/P30299,is electronic reproduction of item of,,,,,
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,a,Custodian (NR),,,,,,,http://rdaregistry.info/Elements/m/P30300,is facsimile of item of,,,,,
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,a,Custodian (NR),,,,,,,http://rdaregistry.info/Elements/m/P30301,is preservation facsimile of item of,,,,,
,535,LOCATION OF ORIGINALS/DUPLICATES NOTE (R),Additional information about custodian,0,Repository (AM) [OBSOLETE],Undefined,#,Undefined,,,a,Custodian (NR),,,,,,,http://rdaregistry.info/Elements/m/P30302,is reprint of item of,,,,,
