Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,730,ADDED ENTRY--UNIFORM TITLE (R),Nonfiling characters,*,,Type of added entry,*,,,,a,Uniform title (NR),,,,dramatized as work|is dramatized as work,,,http://rdaregistry.info/Elements/w/P10016,is dramatized as work,,,,,
,730,ADDED ENTRY--UNIFORM TITLE (R),Nonfiling characters,*,,Type of added entry,*,,,,a,Uniform title (NR),,,,part of work|is part of work,,,http://rdaregistry.info/Elements/w/P10019,is part of work,,,,,
,730,ADDED ENTRY--UNIFORM TITLE (R),Nonfiling characters,*,,Type of added entry,*,,,,a,Uniform title (NR),,,,adapted in verse as work|is adapted in verse as work,,,http://rdaregistry.info/Elements/w/P10023,is adapted in verse as work,,,,,
,730,ADDED ENTRY--UNIFORM TITLE (R),Nonfiling characters,*,,Type of added entry,*,,,,a,Uniform title (NR),,,,adapted as motion picture work|is adapted as motion picture work,,,http://rdaregistry.info/Elements/w/P10025,is adapted as motion picture work,,,,,
,730,ADDED ENTRY--UNIFORM TITLE (R),Nonfiling characters,*,,Type of added entry,*,,,,a,Uniform title (NR),,,,cadenza work|has cadenza work,,,http://rdaregistry.info/Elements/w/P10026,has cadenza work,,,,,
,730,ADDED ENTRY--UNIFORM TITLE (R),Nonfiling characters,*,,Type of added entry,*,,,,a,Uniform title (NR),,,,variations based on work|is variations based on work,,,http://rdaregistry.info/Elements/w/P10027,is variations based on work,,,,,
,730,ADDED ENTRY--UNIFORM TITLE (R),Nonfiling characters,*,,Type of added entry,*,,,,a,Uniform title (NR),,,,modified by variation as work|is modified by variation as work,,,http://rdaregistry.info/Elements/w/P10028,is modified by variation as work,,,,,
,730,ADDED ENTRY--UNIFORM TITLE (R),Nonfiling characters,*,,Type of added entry,*,,,,a,Uniform title (NR),,,,cadenza composed for work|is cadenza composed for work,,,http://rdaregistry.info/Elements/w/P10029,is cadenza composed for work,,,,,
,730,ADDED ENTRY--UNIFORM TITLE (R),Nonfiling characters,*,,Type of added entry,*,,,,a,Uniform title (NR),,,,libretto for work|is libretto for work,,,http://rdaregistry.info/Elements/w/P10030,is libretto for work,,,,,
,730,ADDED ENTRY--UNIFORM TITLE (R),Nonfiling characters,*,,Type of added entry,*,,,,a,Uniform title (NR),,,,incidental music work|has incidental music work,,,http://rdaregistry.info/Elements/w/P10031,has incidental music work,,,,,
,730,ADDED ENTRY--UNIFORM TITLE (R),Nonfiling characters,*,,Type of added entry,*,,,,a,Uniform title (NR),,,,remade as work|is remade as work,,,http://rdaregistry.info/Elements/w/P10032,is remade as work,,,,,
