Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,a,Attribute accuracy report (NR),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,b,Attribute accuracy value (R),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,c,Attribute accuracy explanation (R),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,d,Logical consistency report (NR),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,e,Completeness report (NR),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,f,Horizontal position accuracy report (NR),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,g,Horizontal position accuracy value (R),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,h,Horizontal position accuracy explanation (R),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,i,Vertical positional accuracy report (NR),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,j,Vertical positional accuracy value (R),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,k,Vertical positional accuracy explanation (R),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,m,Cloud cover (NR),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,z,Display note (R),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,514,DATA QUALITY NOTE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
