Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,*,,Undefined,*,,,,a,Cumulative index/finding aids note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10110,has catalogue work,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,*,,Undefined,*,,,,d,Bibliographic reference (NR),,,,,,,http://rdaregistry.info/Elements/w/P10110,has catalogue work,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,#,Indexes,Undefined,*,,,,a,Cumulative index/finding aids note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10090,is indexed in work,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,#,Indexes,Undefined,*,,,,a,Cumulative index/finding aids note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10158,has index work,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,#,Indexes,Undefined,*,,,,a,Cumulative index/finding aids note (NR),,,,,,,http://rdaregistry.info/Elements/e/P20091,is indexed in expression,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,#,Indexes,Undefined,*,,,,a,Cumulative index/finding aids note (NR),,,,,,,http://rdaregistry.info/Elements/e/P20156,has index expression,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,#,Indexes,Undefined,*,,,,d,Bibliographic reference (NR),,,,,,,http://rdaregistry.info/Elements/w/P10090,is indexed in work,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,#,Indexes,Undefined,*,,,,d,Bibliographic reference (NR),,,,,,,http://rdaregistry.info/Elements/w/P10158,has index work,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,#,Indexes,Undefined,*,,,,d,Bibliographic reference (NR),,,,,,,http://rdaregistry.info/Elements/e/P20091,is indexed in expression,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,#,Indexes,Undefined,*,,,,d,Bibliographic reference (NR),,,,,,,http://rdaregistry.info/Elements/e/P20156,has index expression,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,#,Indexes,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,#,Indexes,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,#,Indexes,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,#,Indexes,Undefined,#,Undefined,,,b,Availability source (R),,,,,,,,,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,#,Indexes,Undefined,#,Undefined,,,c,Degree of control (NR),,,,,,,,,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,#,Indexes,Undefined,#,Undefined,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,0,Finding aids,Undefined,*,,,,a,Cumulative index/finding aids note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10157,has finding aid work,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,0,Finding aids,Undefined,*,,,,a,Cumulative index/finding aids note (NR),,,,,,,http://rdaregistry.info/Elements/e/P20155,has finding aid expression,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,0,Finding aids,Undefined,*,,,,d,Bibliographic reference (NR),,,,,,,http://rdaregistry.info/Elements/w/P10157,has finding aid work,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,0,Finding aids,Undefined,*,,,,d,Bibliographic reference (NR),,,,,,,http://rdaregistry.info/Elements/e/P20155,has finding aid expression,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,0,Finding aids,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,0,Finding aids,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,0,Finding aids,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,555,CUMULATIVE INDEX/FINDING AIDS NOTE (R),Display constant controller,0,Finding aids,Undefined,#,Undefined,,,b,Availability source (R),,,,,,,,,,,,,
