Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40006,has depositor agent,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40007,has donor agent,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40008,has seller agent,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40017,has curator agent,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40018,has current owner agent,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40019,has former owner agent,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40020,has custodian agent,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40021,has owner agent,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40026,has custodial history of item,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40099,has curator person,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40101,has current owner person,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40102,has former owner person,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40103,has custodian person,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40104,has owner person,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40107,has depositor person,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40108,has donor person,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40109,has seller person,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40115,has curator collective agent,,,,,
,561,OWNERSHIP AND CUSTODIAL HISTORY (R),Privacy,*,,Undefined,*,,,,a,History (NR),,,,,,,http://rdaregistry.info/Elements/i/P40117,has current owner collective agent,,,,,
