Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,m,Material-specific details (NR),,,,accompanied by manifestation|is accompanied by manifestation,,,http://rdaregistry.info/Elements/m/P30027,is accompanied by manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,m,Material-specific details (NR),,,,issued with|is issued with,,,http://rdaregistry.info/Elements/m/P30035,is issued with,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,m,Material-specific details (NR),,,,on disc with manifestation|is on disc with manifestation,,,http://rdaregistry.info/Elements/m/P30036,is on disc with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,m,Material-specific details (NR),,,,filmed with manifestation|is filmed with manifestation,,,http://rdaregistry.info/Elements/m/P30037,is filmed with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,n,Note (R),,,,accompanied by manifestation|is accompanied by manifestation,,,http://rdaregistry.info/Elements/m/P30027,is accompanied by manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,n,Note (R),,,,issued with|is issued with,,,http://rdaregistry.info/Elements/m/P30035,is issued with,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,n,Note (R),,,,on disc with manifestation|is on disc with manifestation,,,http://rdaregistry.info/Elements/m/P30036,is on disc with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,n,Note (R),,,,filmed with manifestation|is filmed with manifestation,,,http://rdaregistry.info/Elements/m/P30037,is filmed with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,o,Other item identifier (R),,,,accompanied by manifestation|is accompanied by manifestation,,,http://rdaregistry.info/Elements/m/P30027,is accompanied by manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,o,Other item identifier (R),,,,issued with|is issued with,,,http://rdaregistry.info/Elements/m/P30035,is issued with,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,o,Other item identifier (R),,,,on disc with manifestation|is on disc with manifestation,,,http://rdaregistry.info/Elements/m/P30036,is on disc with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,o,Other item identifier (R),,,,filmed with manifestation|is filmed with manifestation,,,http://rdaregistry.info/Elements/m/P30037,is filmed with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,o,Other item identifier (R),,,,related manifestation of manifestation|has related manifestation of manifestation,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,r,Report number (R),,,,accompanied by manifestation|is accompanied by manifestation,,,http://rdaregistry.info/Elements/m/P30027,is accompanied by manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,r,Report number (R),,,,issued with|is issued with,,,http://rdaregistry.info/Elements/m/P30035,is issued with,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,r,Report number (R),,,,on disc with manifestation|is on disc with manifestation,,,http://rdaregistry.info/Elements/m/P30036,is on disc with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,r,Report number (R),,,,filmed with manifestation|is filmed with manifestation,,,http://rdaregistry.info/Elements/m/P30037,is filmed with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,r,Report number (R),,,,related manifestation of manifestation|has related manifestation of manifestation,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,s,Uniform title (NR),,,,accompanied by manifestation|is accompanied by manifestation,,,http://rdaregistry.info/Elements/m/P30027,is accompanied by manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,s,Uniform title (NR),,,,issued with|is issued with,,,http://rdaregistry.info/Elements/m/P30035,is issued with,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,s,Uniform title (NR),,,,on disc with manifestation|is on disc with manifestation,,,http://rdaregistry.info/Elements/m/P30036,is on disc with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,s,Uniform title (NR),,,,filmed with manifestation|is filmed with manifestation,,,http://rdaregistry.info/Elements/m/P30037,is filmed with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,t,Title (NR),,,,accompanied by manifestation|is accompanied by manifestation,,,http://rdaregistry.info/Elements/m/P30027,is accompanied by manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,t,Title (NR),,,,issued with|is issued with,,,http://rdaregistry.info/Elements/m/P30035,is issued with,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,t,Title (NR),,,,on disc with manifestation|is on disc with manifestation,,,http://rdaregistry.info/Elements/m/P30036,is on disc with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,t,Title (NR),,,,filmed with manifestation|is filmed with manifestation,,,http://rdaregistry.info/Elements/m/P30037,is filmed with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,u,Standard Technical Report Number (NR),,,,accompanied by manifestation|is accompanied by manifestation,,,http://rdaregistry.info/Elements/m/P30027,is accompanied by manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,u,Standard Technical Report Number (NR),,,,issued with|is issued with,,,http://rdaregistry.info/Elements/m/P30035,is issued with,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,u,Standard Technical Report Number (NR),,,,on disc with manifestation|is on disc with manifestation,,,http://rdaregistry.info/Elements/m/P30036,is on disc with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,u,Standard Technical Report Number (NR),,,,filmed with manifestation|is filmed with manifestation,,,http://rdaregistry.info/Elements/m/P30037,is filmed with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,u,Standard Technical Report Number (NR),,,,related manifestation of manifestation|has related manifestation of manifestation,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,x,International Standard Serial Number (NR),,,,accompanied by manifestation|is accompanied by manifestation,,,http://rdaregistry.info/Elements/m/P30027,is accompanied by manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,x,International Standard Serial Number (NR),,,,issued with|is issued with,,,http://rdaregistry.info/Elements/m/P30035,is issued with,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,x,International Standard Serial Number (NR),,,,on disc with manifestation|is on disc with manifestation,,,http://rdaregistry.info/Elements/m/P30036,is on disc with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,x,International Standard Serial Number (NR),,,,filmed with manifestation|is filmed with manifestation,,,http://rdaregistry.info/Elements/m/P30037,is filmed with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,x,International Standard Serial Number (NR),,,,related manifestation of manifestation|has related manifestation of manifestation,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,y,CODEN designation (NR),,,,accompanied by manifestation|is accompanied by manifestation,,,http://rdaregistry.info/Elements/m/P30027,is accompanied by manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,y,CODEN designation (NR),,,,issued with|is issued with,,,http://rdaregistry.info/Elements/m/P30035,is issued with,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,y,CODEN designation (NR),,,,on disc with manifestation|is on disc with manifestation,,,http://rdaregistry.info/Elements/m/P30036,is on disc with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,y,CODEN designation (NR),,,,filmed with manifestation|is filmed with manifestation,,,http://rdaregistry.info/Elements/m/P30037,is filmed with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,y,CODEN designation (NR),,,,related manifestation of manifestation|has related manifestation of manifestation,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,z,International Standard Book Number (R),,,,accompanied by manifestation|is accompanied by manifestation,,,http://rdaregistry.info/Elements/m/P30027,is accompanied by manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,z,International Standard Book Number (R),,,,issued with|is issued with,,,http://rdaregistry.info/Elements/m/P30035,is issued with,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,z,International Standard Book Number (R),,,,on disc with manifestation|is on disc with manifestation,,,http://rdaregistry.info/Elements/m/P30036,is on disc with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,z,International Standard Book Number (R),,,,filmed with manifestation|is filmed with manifestation,,,http://rdaregistry.info/Elements/m/P30037,is filmed with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,z,International Standard Book Number (R),,,,related manifestation of manifestation|has related manifestation of manifestation,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,,,,,,related manifestation of manifestation|has related manifestation of manifestation,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,w,Record control number (R),,,,accompanied by manifestation|is accompanied by manifestation,,,http://rdaregistry.info/Elements/m/P30027,is accompanied by manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,w,Record control number (R),,,,issued with|is issued with,,,http://rdaregistry.info/Elements/m/P30035,is issued with,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,w,Record control number (R),,,,on disc with manifestation|is on disc with manifestation,,,http://rdaregistry.info/Elements/m/P30036,is on disc with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,w,Record control number (R),,,,filmed with manifestation|is filmed with manifestation,,,http://rdaregistry.info/Elements/m/P30037,is filmed with manifestation,,,,,
,777,ISSUED WITH ENTRY (R),Note controller,*,,Display constant controller,*,,,,w,Record control number (R),,,,related manifestation of manifestation|has related manifestation of manifestation,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,,,,,
