Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,a,Main entry heading (NR),,,,split from expression|is split from expression,,,http://rdaregistry.info/Elements/e/P20167,is split from expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,c,Qualifying information (NR),,,,split from work|is split from work,,,http://rdaregistry.info/Elements/w/P10168,is split from work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,c,Qualifying information (NR),,,,split from expression|is split from expression,,,http://rdaregistry.info/Elements/e/P20167,is split from expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,g,Related parts (R),,,,split from work|is split from work,,,http://rdaregistry.info/Elements/w/P10168,is split from work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,g,Related parts (R),,,,split from expression|is split from expression,,,http://rdaregistry.info/Elements/e/P20167,is split from expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,m,Material-specific details (NR),,,,split from work|is split from work,,,http://rdaregistry.info/Elements/w/P10168,is split from work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,m,Material-specific details (NR),,,,split from expression|is split from expression,,,http://rdaregistry.info/Elements/e/P20167,is split from expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,n,Note (R),,,,split from work|is split from work,,,http://rdaregistry.info/Elements/w/P10168,is split from work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,n,Note (R),,,,split from expression|is split from expression,,,http://rdaregistry.info/Elements/e/P20167,is split from expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,o,Other item identifier (R),,,,split from work|is split from work,,,http://rdaregistry.info/Elements/w/P10168,is split from work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,o,Other item identifier (R),,,,split from expression|is split from expression,,,http://rdaregistry.info/Elements/e/P20167,is split from expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,r,Report number (R),,,,split from work|is split from work,,,http://rdaregistry.info/Elements/w/P10168,is split from work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,r,Report number (R),,,,split from expression|is split from expression,,,http://rdaregistry.info/Elements/e/P20167,is split from expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,s,Uniform title (NR),,,,split from work|is split from work,,,http://rdaregistry.info/Elements/w/P10168,is split from work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,s,Uniform title (NR),,,,split from expression|is split from expression,,,http://rdaregistry.info/Elements/e/P20167,is split from expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,t,Title (NR),,,,split from work|is split from work,,,http://rdaregistry.info/Elements/w/P10168,is split from work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,t,Title (NR),,,,split from expression|is split from expression,,,http://rdaregistry.info/Elements/e/P20167,is split from expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,u,Standard Technical Report Number (NR),,,,split from work|is split from work,,,http://rdaregistry.info/Elements/w/P10168,is split from work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,u,Standard Technical Report Number (NR),,,,split from expression|is split from expression,,,http://rdaregistry.info/Elements/e/P20167,is split from expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,x,International Standard Serial Number (NR),,,,split from work|is split from work,,,http://rdaregistry.info/Elements/w/P10168,is split from work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,x,International Standard Serial Number (NR),,,,split from expression|is split from expression,,,http://rdaregistry.info/Elements/e/P20167,is split from expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,y,CODEN designation (NR),,,,split from work|is split from work,,,http://rdaregistry.info/Elements/w/P10168,is split from work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,1,Continues in part,,,y,CODEN designation (NR),,,,split from expression|is split from expression,,,http://rdaregistry.info/Elements/e/P20167,is split from expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,a,Main entry heading (NR),,,,replacement of work|is replacement of work,,,http://rdaregistry.info/Elements/w/P10207,is replacement of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,a,Main entry heading (NR),,,,replacement of expression|is replacement of expression,,,http://rdaregistry.info/Elements/e/P20199,is replacement of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,c,Qualifying information (NR),,,,replacement of work|is replacement of work,,,http://rdaregistry.info/Elements/w/P10207,is replacement of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,c,Qualifying information (NR),,,,replacement of expression|is replacement of expression,,,http://rdaregistry.info/Elements/e/P20199,is replacement of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,g,Related parts (R),,,,replacement of work|is replacement of work,,,http://rdaregistry.info/Elements/w/P10207,is replacement of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,g,Related parts (R),,,,replacement of expression|is replacement of expression,,,http://rdaregistry.info/Elements/e/P20199,is replacement of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,m,Material-specific details (NR),,,,replacement of work|is replacement of work,,,http://rdaregistry.info/Elements/w/P10207,is replacement of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,m,Material-specific details (NR),,,,replacement of expression|is replacement of expression,,,http://rdaregistry.info/Elements/e/P20199,is replacement of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,n,Note (R),,,,replacement of work|is replacement of work,,,http://rdaregistry.info/Elements/w/P10207,is replacement of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,n,Note (R),,,,replacement of expression|is replacement of expression,,,http://rdaregistry.info/Elements/e/P20199,is replacement of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,o,Other item identifier (R),,,,replacement of work|is replacement of work,,,http://rdaregistry.info/Elements/w/P10207,is replacement of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,o,Other item identifier (R),,,,replacement of expression|is replacement of expression,,,http://rdaregistry.info/Elements/e/P20199,is replacement of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,r,Report number (R),,,,replacement of work|is replacement of work,,,http://rdaregistry.info/Elements/w/P10207,is replacement of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,r,Report number (R),,,,replacement of expression|is replacement of expression,,,http://rdaregistry.info/Elements/e/P20199,is replacement of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,s,Uniform title (NR),,,,replacement of work|is replacement of work,,,http://rdaregistry.info/Elements/w/P10207,is replacement of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,s,Uniform title (NR),,,,replacement of expression|is replacement of expression,,,http://rdaregistry.info/Elements/e/P20199,is replacement of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,t,Title (NR),,,,replacement of work|is replacement of work,,,http://rdaregistry.info/Elements/w/P10207,is replacement of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,t,Title (NR),,,,replacement of expression|is replacement of expression,,,http://rdaregistry.info/Elements/e/P20199,is replacement of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,u,Standard Technical Report Number (NR),,,,replacement of work|is replacement of work,,,http://rdaregistry.info/Elements/w/P10207,is replacement of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,u,Standard Technical Report Number (NR),,,,replacement of expression|is replacement of expression,,,http://rdaregistry.info/Elements/e/P20199,is replacement of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,x,International Standard Serial Number (NR),,,,replacement of work|is replacement of work,,,http://rdaregistry.info/Elements/w/P10207,is replacement of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,x,International Standard Serial Number (NR),,,,replacement of expression|is replacement of expression,,,http://rdaregistry.info/Elements/e/P20199,is replacement of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,y,CODEN designation (NR),,,,replacement of work|is replacement of work,,,http://rdaregistry.info/Elements/w/P10207,is replacement of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,2,Supersedes,,,y,CODEN designation (NR),,,,replacement of expression|is replacement of expression,,,http://rdaregistry.info/Elements/e/P20199,is replacement of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,a,Main entry heading (NR),,,,replacement in part of work|is replacement in part of work,,,http://rdaregistry.info/Elements/w/P10206,is replacement in part of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,a,Main entry heading (NR),,,,replacement in part of expression|is replacement in part of expression,,,http://rdaregistry.info/Elements/e/P20198,is replacement in part of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,c,Qualifying information (NR),,,,replacement in part of work|is replacement in part of work,,,http://rdaregistry.info/Elements/w/P10206,is replacement in part of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,c,Qualifying information (NR),,,,replacement in part of expression|is replacement in part of expression,,,http://rdaregistry.info/Elements/e/P20198,is replacement in part of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,g,Related parts (R),,,,replacement in part of work|is replacement in part of work,,,http://rdaregistry.info/Elements/w/P10206,is replacement in part of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,g,Related parts (R),,,,replacement in part of expression|is replacement in part of expression,,,http://rdaregistry.info/Elements/e/P20198,is replacement in part of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,m,Material-specific details (NR),,,,replacement in part of work|is replacement in part of work,,,http://rdaregistry.info/Elements/w/P10206,is replacement in part of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,m,Material-specific details (NR),,,,replacement in part of expression|is replacement in part of expression,,,http://rdaregistry.info/Elements/e/P20198,is replacement in part of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,n,Note (R),,,,replacement in part of work|is replacement in part of work,,,http://rdaregistry.info/Elements/w/P10206,is replacement in part of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,n,Note (R),,,,replacement in part of expression|is replacement in part of expression,,,http://rdaregistry.info/Elements/e/P20198,is replacement in part of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,o,Other item identifier (R),,,,replacement in part of work|is replacement in part of work,,,http://rdaregistry.info/Elements/w/P10206,is replacement in part of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,o,Other item identifier (R),,,,replacement in part of expression|is replacement in part of expression,,,http://rdaregistry.info/Elements/e/P20198,is replacement in part of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,r,Report number (R),,,,replacement in part of work|is replacement in part of work,,,http://rdaregistry.info/Elements/w/P10206,is replacement in part of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,r,Report number (R),,,,replacement in part of expression|is replacement in part of expression,,,http://rdaregistry.info/Elements/e/P20198,is replacement in part of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,s,Uniform title (NR),,,,replacement in part of work|is replacement in part of work,,,http://rdaregistry.info/Elements/w/P10206,is replacement in part of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,s,Uniform title (NR),,,,replacement in part of expression|is replacement in part of expression,,,http://rdaregistry.info/Elements/e/P20198,is replacement in part of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,t,Title (NR),,,,replacement in part of work|is replacement in part of work,,,http://rdaregistry.info/Elements/w/P10206,is replacement in part of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,t,Title (NR),,,,replacement in part of expression|is replacement in part of expression,,,http://rdaregistry.info/Elements/e/P20198,is replacement in part of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,u,Standard Technical Report Number (NR),,,,replacement in part of work|is replacement in part of work,,,http://rdaregistry.info/Elements/w/P10206,is replacement in part of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,u,Standard Technical Report Number (NR),,,,replacement in part of expression|is replacement in part of expression,,,http://rdaregistry.info/Elements/e/P20198,is replacement in part of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,x,International Standard Serial Number (NR),,,,replacement in part of work|is replacement in part of work,,,http://rdaregistry.info/Elements/w/P10206,is replacement in part of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,x,International Standard Serial Number (NR),,,,replacement in part of expression|is replacement in part of expression,,,http://rdaregistry.info/Elements/e/P20198,is replacement in part of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,y,CODEN designation (NR),,,,replacement in part of work|is replacement in part of work,,,http://rdaregistry.info/Elements/w/P10206,is replacement in part of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,3,Supersedes in part,,,y,CODEN designation (NR),,,,replacement in part of expression|is replacement in part of expression,,,http://rdaregistry.info/Elements/e/P20198,is replacement in part of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,4,Formed by the union of ... and ...,,,a,Main entry heading (NR),,,,merger of work|is merger of work,,,http://rdaregistry.info/Elements/w/P10213,is merger of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,4,Formed by the union of ... and ...,,,a,Main entry heading (NR),,,,merger of expression|is merger of expression,,,http://rdaregistry.info/Elements/e/P20201,is merger of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,4,Formed by the union of ... and ...,,,c,Qualifying information (NR),,,,merger of work|is merger of work,,,http://rdaregistry.info/Elements/w/P10213,is merger of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,4,Formed by the union of ... and ...,,,c,Qualifying information (NR),,,,merger of expression|is merger of expression,,,http://rdaregistry.info/Elements/e/P20201,is merger of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,4,Formed by the union of ... and ...,,,g,Related parts (R),,,,merger of work|is merger of work,,,http://rdaregistry.info/Elements/w/P10213,is merger of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,4,Formed by the union of ... and ...,,,g,Related parts (R),,,,merger of expression|is merger of expression,,,http://rdaregistry.info/Elements/e/P20201,is merger of expression,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,4,Formed by the union of ... and ...,,,m,Material-specific details (NR),,,,merger of work|is merger of work,,,http://rdaregistry.info/Elements/w/P10213,is merger of work,,,,,
,780,PRECEDING ENTRY (R),Note controller,*,,Type of relationship,4,Formed by the union of ... and ...,,,m,Material-specific details (NR),,,,merger of expression|is merger of expression,,,http://rdaregistry.info/Elements/e/P20201,is merger of expression,,,,,
