Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,567,METHODOLOGY NOTE (R),Display constant controller,#,Methodology,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
,567,METHODOLOGY NOTE (R),Display constant controller,#,Methodology,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,,,,,,,
,567,METHODOLOGY NOTE (R),Display constant controller,#,Methodology,Undefined,#,Undefined,,,2,Source of term (NR),,,,,,,,,,,,,
,567,METHODOLOGY NOTE (R),Display constant controller,#,Methodology,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,567,METHODOLOGY NOTE (R),Display constant controller,#,Methodology,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,567,METHODOLOGY NOTE (R),Display constant controller,#,Methodology,Undefined,#,Undefined,,,a,Methodology note (NR),,,,,,,,,,,,,
,567,METHODOLOGY NOTE (R),Display constant controller,#,Methodology,Undefined,#,Undefined,,,b,Controlled term (R),,,,,,,,,,,,,
,567,METHODOLOGY NOTE (R),Display constant controller,8,No display constant generated,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
,567,METHODOLOGY NOTE (R),Display constant controller,8,No display constant generated,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,,,,,,,
,567,METHODOLOGY NOTE (R),Display constant controller,8,No display constant generated,Undefined,#,Undefined,,,2,Source of term (NR),,,,,,,,,,,,,
,567,METHODOLOGY NOTE (R),Display constant controller,8,No display constant generated,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,567,METHODOLOGY NOTE (R),Display constant controller,8,No display constant generated,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,567,METHODOLOGY NOTE (R),Display constant controller,8,No display constant generated,Undefined,#,Undefined,,,a,Methodology note (NR),,,,,,,,,,,,,
,567,METHODOLOGY NOTE (R),Display constant controller,8,No display constant generated,Undefined,#,Undefined,,,b,Controlled term (R),,,,,,,,,,,,,
